[2025-02-03 15:03:39.996615] [0x0000007f988c6010] [MocapTag] [0x000071d2] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 15:03:44.937469] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1582] , 5.93244, -0.00228599, -0.189067, -0.150909, -0.99965, 0.00651773, 0.0113395, 0.0230058, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.941925] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1583] , 5.93244, -0.00278594, -0.188963, -0.150498, -0.999649, 0.00690552, 0.0118109, 0.0226816, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.945070] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1584] , 5.94244, -0.00278594, -0.188963, -0.150498, -0.999649, 0.00690552, 0.0118109, 0.0226816, -0.0499952, 0.0104154, 0.0410462, -0.0789881, 0.0929264, -0.0632711, 
[2025-02-03 15:03:44.947524] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1585] , 5.94244, -0.00278594, -0.188963, -0.150498, -0.999649, 0.00690552, 0.0118109, 0.0226816, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.951071] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1586] , 5.94244, -0.00277711, -0.188869, -0.150708, -0.999667, 0.00668206, 0.0105832, 0.0225528, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.953473] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1587] , 5.95245, -0.00277711, -0.188869, -0.150708, -0.999667, 0.00668206, 0.0105832, 0.0225528, 0, 0.00938008, -0.0209366, 0.0505686, -0.244296, 0, 
[2025-02-03 15:03:44.957807] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1588] , 5.95245, -0.00277711, -0.188869, -0.150708, -0.999667, 0.00668206, 0.0105832, 0.0225528, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.960482] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1589] , 5.95245, -0.0027177, -0.188793, -0.150733, -0.999674, 0.00645008, 0.010237, 0.0224928, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.963507] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1590] , 5.96244, -0.0027177, -0.188793, -0.150733, -0.999674, 0.00645008, 0.010237, 0.0224928, 0.00594134, 0.00754612, -0.00252606, 0.048089, -0.068083, 0, 
[2025-02-03 15:03:44.966083] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1591] , 5.96244, -0.0027177, -0.188793, -0.150733, -0.999674, 0.00645008, 0.010237, 0.0224928, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.968783] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1592] , 5.96244, -0.0027177, -0.188793, -0.150733, -0.999674, 0.00645008, 0.010237, 0.0224928, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.973487] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1593] , 5.97245, -0.00278686, -0.188863, -0.150684, -0.999665, 0.00675293, 0.0106942, 0.0225731, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.977370] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1594] , 5.97245, -0.00278686, -0.188863, -0.150684, -0.999665, 0.00675293, 0.0106942, 0.0225731, -0.00691631, -0.00692549, 0.00485291, -0.0627995, 0.0899399, 0, 
[2025-02-03 15:03:44.978936] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1595] , 5.97245, -0.00278686, -0.188863, -0.150684, -0.999665, 0.00675293, 0.0106942, 0.0225731, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.981548] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1596] , 5.97245, -0.00237308, -0.189023, -0.151132, -0.999658, 0.00743706, 0.0108367, 0.0225875, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.985014] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1597] , 5.98246, -0.00237308, -0.189023, -0.151132, -0.999658, 0.00743706, 0.0108367, 0.0225875, 0.0413786, -0.0160371, -0.0447589, -0.137496, 0, 0, 
[2025-02-03 15:03:44.989084] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1598] , 5.98246, -0.00237308, -0.189023, -0.151132, -0.999658, 0.00743706, 0.0108367, 0.0225875, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.991792] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1599] , 5.98246, -0.00277366, -0.188844, -0.150919, -0.999671, 0.00689346, 0.0100467, 0.0225631, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:44.994758] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1600] , 5.99245, -0.00277366, -0.188844, -0.150919, -0.999671, 0.00689346, 0.0100467, 0.0225631, -0.0400586, 0.0179215, 0.0212933, 0.112367, -0.155463, 0, 
[2025-02-03 15:03:44.997471] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1601] , 5.99245, -0.00277366, -0.188844, -0.150919, -0.999671, 0.00689346, 0.0100467, 0.0225631, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.001336] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1602] , 5.99245, -0.0026452, -0.188817, -0.15072, -0.999669, 0.00663691, 0.0110355, 0.0222551, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.005962] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1603] , 6.00244, -0.0026452, -0.188817, -0.15072, -0.999669, 0.00663691, 0.0110355, 0.0222551, 0.0128462, 0.00266673, 0.0199501, 0.0474691, 0.199287, -0.0606898, 
[2025-02-03 15:03:45.007523] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1604] , 6.00244, -0.0026452, -0.188817, -0.15072, -0.999669, 0.00663691, 0.0110355, 0.0222551, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.010209] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1605] , 6.00244, -0.00272175, -0.188749, -0.150999, -0.99967, 0.00711603, 0.00895187, 0.0229845, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.012993] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1606] , 6.01244, -0.00272175, -0.188749, -0.150999, -0.99967, 0.00711603, 0.00895187, 0.0229845, -0.00765513, 0.00677216, -0.0279885, -0.087738, -0.419832, 0.143736, 
[2025-02-03 15:03:45.015850] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1607] , 6.01244, -0.00272175, -0.188749, -0.150999, -0.99967, 0.00711603, 0.00895187, 0.0229845, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.020574] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1608] , 6.01244, -0.00272175, -0.188749, -0.150999, -0.99967, 0.00711603, 0.00895187, 0.0229845, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.023115] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1609] , 6.02244, -0.00278144, -0.188886, -0.150641, -0.99966, 0.00684408, 0.0109725, 0.0226313, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.026358] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1610] , 6.02244, -0.00278144, -0.188886, -0.150641, -0.99966, 0.00684408, 0.0109725, 0.0226313, -0.00596902, -0.0136401, 0.035801, 0.0457764, 0.405792, -0.0681095, 
[2025-02-03 15:03:45.028965] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1611] , 6.02244, -0.00278144, -0.188886, -0.150641, -0.99966, 0.00684408, 0.0109725, 0.0226313, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.032036] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1612] , 6.02244, -0.00279309, -0.189132, -0.150921, -0.999665, 0.00718841, 0.010045, 0.0227352, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.035240] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1613] , 6.03245, -0.00279309, -0.189132, -0.150921, -0.999665, 0.00718841, 0.010045, 0.0227352, 0, -0.0245847, -0.0279742, -0.064826, -0.18719, 0, 
[2025-02-03 15:03:45.037954] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1614] , 6.03245, -0.00279309, -0.189132, -0.150921, -0.999665, 0.00718841, 0.010045, 0.0227352, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.040704] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1615] , 6.03245, -0.00284361, -0.188886, -0.150629, -0.999671, 0.00646525, 0.0106159, 0.0224274, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.043700] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1616] , 6.04244, -0.00284361, -0.188886, -0.150629, -0.999671, 0.00646525, 0.0106159, 0.0224274, -0.00505144, 0.0245432, 0.029171, 0.142646, 0.117864, -0.0621986, 
[2025-02-03 15:03:45.046165] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1617] , 6.04244, -0.00284361, -0.188886, -0.150629, -0.999671, 0.00646525, 0.0106159, 0.0224274, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.051439] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1618] , 6.04244, -0.00284361, -0.188886, -0.150629, -0.999671, 0.00646525, 0.0106159, 0.0224274, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.054752] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1619] , 6.05245, -0.00295124, -0.188675, -0.150352, -0.999663, 0.00736868, 0.00927486, 0.0231052, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.056971] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1620] , 6.05245, -0.00295124, -0.188675, -0.150352, -0.999663, 0.00736868, 0.00927486, 0.0231052, -0.0107637, 0.0211439, 0.0277844, -0.175834, -0.273232, 0.135341, 
[2025-02-03 15:03:45.061239] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1621] , 6.05245, -0.0022273, -0.189004, -0.150823, -0.999629, 0.00733018, 0.0108657, 0.0238615, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.062468] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1622] , 6.05245, -0.0022273, -0.189004, -0.150823, -0.999629, 0.00733018, 0.0108657, 0.0238615, 0.0723945, -0.0329043, -0.0471816, 0, 0.317124, 0.15381, 
[2025-02-03 15:03:45.065957] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1623] , 6.06244, -0.0022273, -0.189004, -0.150823, -0.999629, 0.00733018, 0.0108657, 0.0238615, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.068832] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1624] , 6.06244, -0.0022273, -0.189004, -0.150823, -0.999629, 0.00733018, 0.0108657, 0.0238615, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.071526] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1625] , 6.06244, -0.0024397, -0.189027, -0.150703, -0.99964, 0.00698071, 0.0107039, 0.0236058, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.076243] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1626] , 6.07244, -0.0024397, -0.189027, -0.150703, -0.99964, 0.00698071, 0.0107039, 0.0236058, -0.0212407, -0.00227398, 0.0120744, 0.0712156, 0, -0.0521746, 
[2025-02-03 15:03:45.077328] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1627] , 6.07244, -0.0024397, -0.189027, -0.150703, -0.99964, 0.00698071, 0.0107039, 0.0236058, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.081041] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1628] , 6.07244, -0.00278789, -0.188843, -0.150687, -0.999667, 0.00670252, 0.0105752, 0.0225788, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.083965] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1629] , 6.08242, -0.00278789, -0.188843, -0.150687, -0.999667, 0.00670252, 0.0105752, 0.0225788, -0.0348181, 0.0183764, 0, 0.0583887, 0, -0.206254, 
[2025-02-03 15:03:45.086861] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1630] , 6.08242, -0.00278789, -0.188843, -0.150687, -0.999667, 0.00670252, 0.0105752, 0.0225788, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.089180] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1631] , 6.08242, -0.00278789, -0.188843, -0.150687, -0.999667, 0.00670252, 0.0105752, 0.0225788, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.091905] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1632] , 6.08242, -0.00250249, -0.188894, -0.150813, -0.999658, 0.00678529, 0.0102488, 0.0230792, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.098263] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1633] , 6.09244, -0.00250249, -0.188894, -0.150813, -0.999658, 0.00678529, 0.0102488, 0.0230792, 0.0285391, -0.00511895, -0.0125882, 0, -0.0663407, 0.099799, 
[2025-02-03 15:03:45.099328] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1634] , 6.09244, -0.00250249, -0.188894, -0.150813, -0.999658, 0.00678529, 0.0102488, 0.0230792, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.101913] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1635] , 6.09244, -0.00362869, -0.189501, -0.158922, -0.999199, 0.0302914, 0.0145393, 0.0217259, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.105154] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1636] , 6.10244, -0.00362869, -0.189501, -0.158922, -0.999199, 0.0302914, 0.0145393, 0.0217259, -0.11262, -0.0606643, -0.810842, -4.71854, 0.756374, -0.197828, 
[2025-02-03 15:03:45.107817] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1637] , 6.10244, -0.00362869, -0.189501, -0.158922, -0.999199, 0.0302914, 0.0145393, 0.0217259, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.111965] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1638] , 6.10244, -0.00319327, -0.18866, -0.154252, -0.999502, 0.0172235, 0.0155144, 0.0214263, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.114880] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1639] , 6.11245, -0.00319327, -0.18866, -0.154252, -0.999502, 0.0172235, 0.0155144, 0.0214263, 0.0435427, 0.0840975, 0.466978, 2.61097, 0.253733, -0.0930205, 
[2025-02-03 15:03:45.117589] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1640] , 6.11245, -0.00319327, -0.18866, -0.154252, -0.999502, 0.0172235, 0.0155144, 0.0214263, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.120307] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1641] , 6.11245, -0.00250084, -0.188864, -0.153651, -0.999546, 0.015926, 0.012429, 0.022364, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.123406] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1642] , 6.12244, -0.00250084, -0.188864, -0.153651, -0.999546, 0.015926, 0.012429, 0.022364, 0.0692426, -0.0204514, 0.0601125, 0.270963, -0.614324, 0.173284, 
[2025-02-03 15:03:45.126811] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1643] , 6.12244, -0.00250084, -0.188864, -0.153651, -0.999546, 0.015926, 0.012429, 0.022364, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.131083] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1644] , 6.12244, -0.00324836, -0.188944, -0.154124, -0.999551, 0.0170753, 0.012667, 0.0211185, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.132409] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1645] , 6.12244, -0.00324836, -0.188944, -0.154124, -0.999551, 0.0170753, 0.012667, 0.0211185, -0.0747515, -0.00798087, -0.0473098, -0.227928, 0.0467304, -0.24555, 
[2025-02-03 15:03:45.135240] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1646] , 6.13245, -0.00324836, -0.188944, -0.154124, -0.999551, 0.0170753, 0.012667, 0.0211185, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.138121] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1647] , 6.13245, -0.00324836, -0.188944, -0.154124, -0.999551, 0.0170753, 0.012667, 0.0211185, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.142576] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1648] , 6.13245, -0.00301592, -0.188912, -0.153561, -0.999572, 0.0155533, 0.0119845, 0.0216783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.145614] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1649] , 6.14244, -0.00301592, -0.188912, -0.153561, -0.999572, 0.0155533, 0.0119845, 0.0216783, 0.0232432, 0.00317199, 0.0562319, 0.306082, -0.131742, 0.106018, 
[2025-02-03 15:03:45.148196] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1650] , 6.14244, -0.00301592, -0.188912, -0.153561, -0.999572, 0.0155533, 0.0119845, 0.0216783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.150950] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1651] , 6.14244, -0.00269298, -0.189025, -0.154147, -0.999554, 0.0165138, 0.0129375, 0.0212607, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.153843] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1652] , 6.15244, -0.00269298, -0.189025, -0.154147, -0.999554, 0.0165138, 0.0129375, 0.0212607, 0.0322948, -0.0113065, -0.058518, -0.195313, 0.187744, -0.0780128, 
[2025-02-03 15:03:45.158006] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1653] , 6.15244, -0.00269298, -0.189025, -0.154147, -0.999554, 0.0165138, 0.0129375, 0.0212607, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.161417] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1654] , 6.15244, -0.00362341, -0.188852, -0.154134, -0.999565, 0.0171759, 0.0131519, 0.0200703, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.163556] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1655] , 6.16244, -0.00362341, -0.188852, -0.154134, -0.999565, 0.0171759, 0.0131519, 0.0200703, -0.0930437, 0.0173063, 0, -0.130343, 0.0441778, -0.235717, 
[2025-02-03 15:03:45.166076] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1656] , 6.16244, -0.00362341, -0.188852, -0.154134, -0.999565, 0.0171759, 0.0131519, 0.0200703, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.168935] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1657] , 6.16244, -0.00362341, -0.188852, -0.154134, -0.999565, 0.0171759, 0.0131519, 0.0200703, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.172756] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1658] , 6.16244, -0.00173316, -0.189267, -0.152916, -0.999501, 0.0148061, 0.0141485, 0.0240524, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.175600] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1659] , 6.17243, -0.00173316, -0.189267, -0.152916, -0.999501, 0.0148061, 0.0141485, 0.0240524, 0.189026, -0.0415207, 0.121875, 0.458908, 0.196839, 0.793793, 
[2025-02-03 15:03:45.179700] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1660] , 6.17243, -0.00173316, -0.189267, -0.152916, -0.999501, 0.0148061, 0.0141485, 0.0240524, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.181013] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1661] , 6.17243, -0.00342895, -0.188936, -0.153777, -0.999588, 0.0155737, 0.012619, 0.0205246, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.186227] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1662] , 6.18243, -0.00342895, -0.188936, -0.153777, -0.999588, 0.0155737, 0.012619, 0.0205246, -0.169579, 0.0331182, -0.0860964, -0.137305, -0.298334, -0.70876, 
[2025-02-03 15:03:45.188959] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1663] , 6.18243, -0.00342895, -0.188936, -0.153777, -0.999588, 0.0155737, 0.012619, 0.0205246, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.191677] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1664] , 6.18243, -0.00302684, -0.188907, -0.15003, -0.999718, -0.00688936, 0.000197544, 0.0227344, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.194533] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1665] , 6.19243, -0.00302684, -0.188907, -0.15003, -0.999718, -0.00688936, 0.000197544, 0.0227344, 0.040211, 0.00296892, 0.374681, -623.775, -2.38826, 0.401925, 
[2025-02-03 15:03:45.197182] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1666] , 6.19243, -0.00302684, -0.188907, -0.15003, -0.999718, -0.00688936, 0.000197544, 0.0227344, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.199975] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1667] , 6.19243, -0.00247687, -0.189196, -0.150411, -0.999717, -0.0086096, 0.00393805, 0.0218117, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.204487] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1668] , 6.20243, -0.00247687, -0.189196, -0.150411, -0.999717, -0.0086096, 0.00393805, 0.0218117, 0.0549969, -0.0289566, -0.0381545, 0.327778, 0.754132, -0.191035, 
[2025-02-03 15:03:45.208274] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1669] , 6.20243, -0.00247687, -0.189196, -0.150411, -0.999717, -0.0086096, 0.00393805, 0.0218117, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.209196] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1670] , 6.20243, -0.00247687, -0.189196, -0.150411, -0.999717, -0.0086096, 0.00393805, 0.0218117, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.211900] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1671] , 6.20243, -0.00290428, -0.188724, -0.150271, -0.999728, -0.00720621, 0.00169404, 0.0221134, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.214789] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1672] , 6.21245, -0.00290428, -0.188724, -0.150271, -0.999728, -0.00720621, 0.00169404, 0.0221134, -0.042741, 0.0471834, 0.0140257, -0.270987, -0.454367, 0.0646438, 
[2025-02-03 15:03:45.218689] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1673] , 6.21245, -0.00290428, -0.188724, -0.150271, -0.999728, -0.00720621, 0.00169404, 0.0221134, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.221945] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1674] , 6.21245, -0.00231536, -0.189389, -0.150475, -0.999707, -0.00919454, 0.00576491, 0.0216603, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.225967] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1675] , 6.22244, -0.00231536, -0.189389, -0.150475, -0.999707, -0.00919454, 0.00576491, 0.0216603, 0.0588919, -0.066498, -0.0203849, 0.380206, 0.821914, -0.0986703, 
[2025-02-03 15:03:45.227051] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1676] , 6.22244, -0.00231536, -0.189389, -0.150475, -0.999707, -0.00919454, 0.00576491, 0.0216603, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.230084] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1677] , 6.22244, -0.00286939, -0.188921, -0.149758, -0.999724, -0.0066427, 0.00189469, 0.0224693, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.234682] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1678] , 6.23243, -0.00286939, -0.188921, -0.149758, -0.999724, -0.0066427, 0.00189469, 0.0224693, -0.0554028, 0.0468138, 0.0717503, -0.493908, -0.783818, 0.169809, 
[2025-02-03 15:03:45.237423] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1679] , 6.23243, -0.00286939, -0.188921, -0.149758, -0.999724, -0.0066427, 0.00189469, 0.0224693, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.240283] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1680] , 6.23243, -0.00307094, -0.188704, -0.150023, -0.999729, -0.00661794, 0.000410333, 0.0223143, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.243220] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1681] , 6.24244, -0.00307094, -0.188704, -0.150023, -0.999729, -0.00661794, 0.000410333, 0.0223143, -0.020155, 0.0217119, -0.0265698, 0, -0.297106, 0, 
[2025-02-03 15:03:45.245577] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1682] , 6.24244, -0.00307094, -0.188704, -0.150023, -0.999729, -0.00661794, 0.000410333, 0.0223143, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.250204] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1683] , 6.24244, -0.00307094, -0.188704, -0.150023, -0.999729, -0.00661794, 0.000410333, 0.0223143, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.252964] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1684] , 6.25246, -0.00263451, -0.188619, -0.150115, -0.999731, -0.00676501, 0.00292319, 0.0220139, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.255987] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1685] , 6.25246, -0.00263451, -0.188619, -0.150115, -0.999731, -0.00676501, 0.00292319, 0.0220139, 0.0436426, 0.0084988, -0.00914739, 0, 0.502689, -0.0634421, 
[2025-02-03 15:03:45.259557] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1686] , 6.25246, -0.00263451, -0.188619, -0.150115, -0.999731, -0.00676501, 0.00292319, 0.0220139, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.261614] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1687] , 6.25246, -0.00291974, -0.188715, -0.150256, -0.999727, -0.00725248, 0.00166585, 0.0221316, 0, 0, 0, 0, 0, 0, 
[2025-02-03 15:03:45.266387] [0x0000007f77e959a0] [MocapTag] [0x000071d2] [1688] , 6.26245, -0.00291974, -0.188715, -0.150256, -0.999727, -0.00725248, 0.00166585, 0.0221316, -0.0285233, -0.00955861, -0.0140828, 0.102949, -0.249086, 0, 
