[2024-07-23 13:58:09.584664] [0x0000007fa7966010] [MocapTag] [0x00003de4] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-23 13:58:29.526628] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7818] , 20.5216, 0.00970531, -0.238389, -0.885561, -0.99979, -0.0131197, -0.0146099, 0.00581779, -0.00233615, -0.00630238, 0.480718, -0.0780821, 0.104884, 0, 
[2024-07-23 13:58:29.529352] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7819] , 20.5216, 0.00970531, -0.238389, -0.885561, -0.99979, -0.0131197, -0.0146099, 0.00581779, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.532306] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7820] , 20.5316, 0.00987622, -0.23841, -0.880874, -0.9998, -0.0124643, -0.0145674, 0.00577028, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.536764] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7822] , 20.5316, 0.00987622, -0.23841, -0.880874, -0.9998, -0.0124643, -0.0145674, 0.00577028, 0.0170916, -0.00210578, 0.468658, -0.131321, 0, 0, 
[2024-07-23 13:58:29.539271] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7823] , 20.5316, 0.00987622, -0.23841, -0.880874, -0.9998, -0.0124643, -0.0145674, 0.00577028, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.541871] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7824] , 20.5316, 0.00965489, -0.238465, -0.87607, -0.999813, -0.0119483, -0.0137831, 0.00639674, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.545106] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7826] , 20.5416, 0.00965489, -0.238465, -0.87607, -0.999813, -0.0119483, -0.0137831, 0.00639674, -0.0221331, -0.00553408, 0.480465, -0.102496, 0.157757, 0.12191, 
[2024-07-23 13:58:29.547214] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7827] , 20.5416, 0.00965489, -0.238465, -0.87607, -0.999813, -0.0119483, -0.0137831, 0.00639674, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.549984] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7828] , 20.5416, 0.00965489, -0.238465, -0.87607, -0.999813, -0.0119483, -0.0137831, 0.00639674, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.553427] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7829] , 20.5516, 0.00948791, -0.23856, -0.871118, -0.999816, -0.0111023, -0.0141567, 0.00658896, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.556172] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7831] , 20.5516, 0.00948791, -0.23856, -0.871118, -0.999816, -0.0111023, -0.0141567, 0.00658896, -0.0166982, -0.00952688, 0.49521, -0.168204, -0.0753954, 0.0369837, 
[2024-07-23 13:58:29.559103] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7832] , 20.5516, 0.00948791, -0.23856, -0.871118, -0.999816, -0.0111023, -0.0141567, 0.00658896, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.562127] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7833] , 20.5516, 0.00610483, -0.237343, -0.865357, -0.999576, -0.011898, -0.0238498, 0.0117055, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.564550] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7835] , 20.5616, 0.00610483, -0.237343, -0.865357, -0.999576, -0.011898, -0.0238498, 0.0117055, -0.338308, 0.121744, 0.576055, 0.197625, -1.9253, 1.05024, 
[2024-07-23 13:58:29.570517] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7836] , 20.5616, 0.00610483, -0.237343, -0.865357, -0.999576, -0.011898, -0.0238498, 0.0117055, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.571621] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7837] , 20.5616, 0.00640952, -0.237394, -0.860424, -0.999574, -0.0119058, -0.023617, 0.0123386, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.575264] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7839] , 20.5716, 0.00640952, -0.237394, -0.860424, -0.999574, -0.0119058, -0.023617, 0.0123386, 0.0304694, -0.00516012, 0.493337, 0, 0.0481308, 0.126167, 
[2024-07-23 13:58:29.577055] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7840] , 20.5716, 0.00640952, -0.237394, -0.860424, -0.999574, -0.0119058, -0.023617, 0.0123386, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.579853] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7841] , 20.5716, 0.00640952, -0.237394, -0.860424, -0.999574, -0.0119058, -0.023617, 0.0123386, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.586039] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7843] , 20.5816, 0.00595522, -0.237341, -0.855138, -0.999581, -0.0110497, -0.023748, 0.0122979, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.587198] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7844] , 20.5816, 0.00595522, -0.237341, -0.855138, -0.999581, -0.0110497, -0.023748, 0.0122979, -0.0454303, 0.00536598, 0.52853, -0.171208, 0, 0, 
[2024-07-23 13:58:29.589489] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7845] , 20.5816, 0.00595522, -0.237341, -0.855138, -0.999581, -0.0110497, -0.023748, 0.0122979, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.592609] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7846] , 20.5916, 0.00578433, -0.237387, -0.850157, -0.999608, -0.00971608, -0.0232055, 0.0122801, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.595262] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7848] , 20.5916, 0.00578433, -0.237387, -0.850157, -0.999608, -0.00971608, -0.0232055, 0.0122801, -0.0170886, -0.00465139, 0.498095, -0.268459, 0.10514, 0, 
[2024-07-23 13:58:29.599241] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7849] , 20.5916, 0.00578433, -0.237387, -0.850157, -0.999608, -0.00971608, -0.0232055, 0.0122801, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.602016] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7850] , 20.6016, 0.00564403, -0.237431, -0.845132, -0.999647, -0.0087765, -0.0218426, 0.0122887, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.604780] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7852] , 20.6016, 0.00564403, -0.237431, -0.845132, -0.999647, -0.0087765, -0.0218426, 0.0122887, -0.0140302, -0.00436308, 0.502496, -0.191522, 0.270261, 0, 
[2024-07-23 13:58:29.607550] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7853] , 20.6016, 0.00564403, -0.237431, -0.845132, -0.999647, -0.0087765, -0.0218426, 0.0122887, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.609972] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7854] , 20.6016, 0.00564403, -0.237431, -0.845132, -0.999647, -0.0087765, -0.0218426, 0.0122887, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.614779] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7856] , 20.6116, 0.00585158, -0.237477, -0.840228, -0.999662, -0.00784869, -0.0211687, 0.0128892, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.617051] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7857] , 20.6116, 0.00585158, -0.237477, -0.840228, -0.999662, -0.00784869, -0.0211687, 0.0128892, 0.0207551, -0.00464719, 0.490401, -0.184894, 0.133465, 0.114989, 
[2024-07-23 13:58:29.619602] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7858] , 20.6116, 0.00585158, -0.237477, -0.840228, -0.999662, -0.00784869, -0.0211687, 0.0128892, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.624553] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7860] , 20.6216, 0.00560779, -0.237505, -0.834886, -0.999674, -0.0073278, -0.0207329, 0.0129668, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.625580] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7861] , 20.6216, 0.00560779, -0.237505, -0.834886, -0.999674, -0.0073278, -0.0207329, 0.0129668, -0.0243794, -0.0027788, 0.534198, -0.105095, 0.0859167, 0, 
[2024-07-23 13:58:29.628134] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7862] , 20.6216, 0.00560779, -0.237505, -0.834886, -0.999674, -0.0073278, -0.0207329, 0.0129668, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.631345] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7863] , 20.6216, 0.00527957, -0.237428, -0.829334, -0.999677, -0.00759659, -0.0202465, 0.0133661, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.634020] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7865] , 20.6317, 0.00527957, -0.237428, -0.829334, -0.999677, -0.00759659, -0.0202465, 0.0133661, -0.0328223, 0.00766603, 0.555291, 0.0540972, 0.098623, 0.0802116, 
[2024-07-23 13:58:29.636712] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7866] , 20.6317, 0.00527957, -0.237428, -0.829334, -0.999677, -0.00759659, -0.0202465, 0.0133661, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.640803] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7867] , 20.6317, 0.00527957, -0.237428, -0.829334, -0.999677, -0.00759659, -0.0202465, 0.0133661, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.642044] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7868] , 20.6317, 0.0100085, -0.236015, -0.826176, -0.999806, -0.00884226, -0.01282, 0.012074, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.646290] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7870] , 20.6417, 0.0100085, -0.236015, -0.826176, -0.999806, -0.00884226, -0.01282, 0.012074, 0.472892, 0.14137, 0.315778, 0.225449, 1.48636, -0.267613, 
[2024-07-23 13:58:29.649207] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7871] , 20.6417, 0.0100085, -0.236015, -0.826176, -0.999806, -0.00884226, -0.01282, 0.012074, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.652385] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7872] , 20.6517, 0.0115675, -0.234182, -0.82481, -0.999672, -0.00375748, 0.0105798, 0.0230265, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.654337] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7874] , 20.6517, 0.0115675, -0.234182, -0.82481, -0.999672, -0.00375748, 0.0105798, 0.0230265, 0.1559, 0.183244, 0.136622, -1.09706, 4.67515, 2.16048, 
[2024-07-23 13:58:29.656770] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7875] , 20.6517, 0.0115675, -0.234182, -0.82481, -0.999672, -0.00375748, 0.0105798, 0.0230265, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.659602] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7876] , 20.6517, 0.0115675, -0.234182, -0.82481, -0.999672, -0.00375748, 0.0105798, 0.0230265, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.663641] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7877] , 20.6617, 0.0114878, -0.234419, -0.819305, -0.99966, -0.0030782, 0.0116927, 0.0231023, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.666695] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7879] , 20.6617, 0.0114878, -0.234419, -0.819305, -0.99966, -0.0030782, 0.0116927, 0.0231023, -0.0079691, -0.0236951, 0.55048, -0.14112, 0.21946, 0, 
[2024-07-23 13:58:29.670272] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7880] , 20.6617, 0.0114878, -0.234419, -0.819305, -0.99966, -0.0030782, 0.0116927, 0.0231023, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.673152] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7881] , 20.6717, 0.0117168, -0.234511, -0.814132, -0.999658, -0.00309391, 0.0125644, 0.0227383, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.674662] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7883] , 20.6717, 0.0117168, -0.234511, -0.814132, -0.999658, -0.00309391, 0.0125644, 0.0227383, 0.0228972, -0.00919737, 0.517252, 0, 0.174166, -0.0732657, 
[2024-07-23 13:58:29.678161] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7884] , 20.6717, 0.0117168, -0.234511, -0.814132, -0.999658, -0.00309391, 0.0125644, 0.0227383, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.681165] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7885] , 20.6717, 0.0113471, -0.23444, -0.808973, -0.999611, -0.00279016, 0.0150959, 0.0232918, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.684473] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7887] , 20.6817, 0.0113471, -0.23444, -0.808973, -0.999611, -0.00279016, 0.0150959, 0.0232918, -0.036964, 0.00710997, 0.515882, -0.0738859, 0.505113, 0.110598, 
[2024-07-23 13:58:29.686454] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7888] , 20.6817, 0.0113471, -0.23444, -0.808973, -0.999611, -0.00279016, 0.0150959, 0.0232918, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.689271] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7889] , 20.6817, 0.0113471, -0.23444, -0.808973, -0.999611, -0.00279016, 0.0150959, 0.0232918, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.693676] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7890] , 20.6917, 0.0112314, -0.23448, -0.803554, -0.999596, -0.0029583, 0.0153541, 0.0237191, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.697308] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7892] , 20.6917, 0.0112314, -0.23448, -0.803554, -0.999596, -0.0029583, 0.0153541, 0.0237191, -0.0115698, -0.00394381, 0.54198, 0, 0.0526462, 0.0849012, 
[2024-07-23 13:58:29.698622] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7893] , 20.6917, 0.0112314, -0.23448, -0.803554, -0.999596, -0.0029583, 0.0153541, 0.0237191, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.701224] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7894] , 20.6917, 0.0112017, -0.234553, -0.797648, -0.99962, -0.00290737, 0.0144828, 0.0232902, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.704298] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7896] , 20.7016, 0.0112017, -0.234553, -0.797648, -0.99962, -0.00290737, 0.0144828, 0.0232902, -0.00297177, -0.00738595, 0.590534, 0, -0.174704, -0.085349, 
[2024-07-23 13:58:29.708549] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7897] , 20.7016, 0.0112017, -0.234553, -0.797648, -0.99962, -0.00290737, 0.0144828, 0.0232902, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.713652] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7898] , 20.7116, 0.0108439, -0.234484, -0.792529, -0.999565, -0.00348916, 0.0166745, 0.024057, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.714366] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7900] , 20.7116, 0.0108439, -0.234484, -0.792529, -0.999565, -0.00348916, 0.0166745, 0.024057, -0.0357855, 0.00695912, 0.511902, 0.103641, 0.441461, 0.150718, 
[2024-07-23 13:58:29.718427] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7901] , 20.7116, 0.0108439, -0.234484, -0.792529, -0.999565, -0.00348916, 0.0166745, 0.024057, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.719138] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7902] , 20.7116, 0.0108439, -0.234484, -0.792529, -0.999565, -0.00348916, 0.0166745, 0.024057, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.722910] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7903] , 20.7216, 0.00554828, -0.236723, -0.781395, -0.99937, -0.0055416, -0.0293444, 0.0191701, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.725809] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7905] , 20.7216, 0.00554828, -0.236723, -0.781395, -0.99937, -0.0055416, -0.0293444, 0.0191701, -0.529558, -0.223888, 1.11344, 0.604582, -9.19814, -0.930499, 
[2024-07-23 13:58:29.729887] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7906] , 20.7216, 0.00554828, -0.236723, -0.781395, -0.99937, -0.0055416, -0.0293444, 0.0191701, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.731167] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7907] , 20.7216, 0.00564324, -0.23676, -0.775693, -0.999462, -0.00416551, -0.0256741, 0.0199705, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.736233] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7909] , 20.7316, 0.00564324, -0.23676, -0.775693, -0.999462, -0.00416551, -0.0256741, 0.0199705, 0.00949667, -0.0037111, 0.570205, -0.285816, 0.729619, 0.14798, 
[2024-07-23 13:58:29.739861] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7910] , 20.7316, 0.00564324, -0.23676, -0.775693, -0.999462, -0.00416551, -0.0256741, 0.0199705, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.741056] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7911] , 20.7316, 0.00564324, -0.23676, -0.775693, -0.999462, -0.00416551, -0.0256741, 0.0199705, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.744384] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7913] , 20.7416, 0.00514438, -0.236771, -0.770291, -0.999429, -0.0042336, -0.0266248, 0.0203706, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.746505] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7914] , 20.7416, 0.00514438, -0.236771, -0.770291, -0.999429, -0.0042336, -0.0266248, 0.0203706, -0.0498861, 0, 0.540136, 0, -0.189519, 0.081569, 
[2024-07-23 13:58:29.749473] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7915] , 20.7416, 0.00514438, -0.236771, -0.770291, -0.999429, -0.0042336, -0.0266248, 0.0203706, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.751710] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7916] , 20.7416, 0.00700701, -0.237595, -0.765682, -0.999608, 0.000743415, -0.0173765, 0.0219596, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.756292] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7918] , 20.7516, 0.00700701, -0.237595, -0.765682, -0.999608, 0.000743415, -0.0173765, 0.0219596, 0.186263, -0.0824019, 0.460992, 627.29, 1.82927, 0.290421, 
[2024-07-23 13:58:29.758854] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7919] , 20.7516, 0.00700701, -0.237595, -0.765682, -0.999608, 0.000743415, -0.0173765, 0.0219596, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.761522] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7920] , 20.7516, 0.0064818, -0.237479, -0.760286, -0.999588, 0.000188753, -0.0165163, 0.0234864, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.764561] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7922] , 20.7616, 0.0064818, -0.237479, -0.760286, -0.999588, 0.000188753, -0.0165163, 0.0234864, -0.0525211, 0.0116015, 0.539583, -628.206, 0.174506, 0.307338, 
[2024-07-23 13:58:29.768666] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7923] , 20.7616, 0.0064818, -0.237479, -0.760286, -0.999588, 0.000188753, -0.0165163, 0.0234864, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.769604] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7924] , 20.7616, 0.0064818, -0.237479, -0.760286, -0.999588, 0.000188753, -0.0165163, 0.0234864, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.772868] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7925] , 20.7716, 0.00628866, -0.237506, -0.754733, -0.99958, -0.000158475, -0.0165262, 0.0237867, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.775862] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7927] , 20.7716, 0.00628866, -0.237506, -0.754733, -0.99958, -0.000158475, -0.0165262, 0.0237867, -0.0193139, -0.00272778, 0.555316, 0.0704765, 0, 0.0612386, 
[2024-07-23 13:58:29.778391] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7928] , 20.7716, 0.00628866, -0.237506, -0.754733, -0.99958, -0.000158475, -0.0165262, 0.0237867, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.781066] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7929] , 20.7716, 0.00614457, -0.237585, -0.749162, -0.999568, -0.000757348, -0.0169668, 0.0239683, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.783930] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7931] , 20.7816, 0.00614457, -0.237585, -0.749162, -0.999568, -0.000757348, -0.0169668, 0.0239683, -0.0144086, -0.00785847, 0.557054, 0.122523, -0.0852026, 0.0385102, 
[2024-07-23 13:58:29.787808] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7932] , 20.7816, 0.00614457, -0.237585, -0.749162, -0.999568, -0.000757348, -0.0169668, 0.0239683, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.790349] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7933] , 20.7816, 0.00667302, -0.237416, -0.743824, -0.999515, -0.00256437, -0.0234646, 0.0203123, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.794458] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7935] , 20.7916, 0.00667302, -0.237416, -0.743824, -0.999515, -0.00256437, -0.0234646, 0.0203123, 0.052845, 0.0168993, 0.53382, 0.375748, -1.29303, -0.720642, 
[2024-07-23 13:58:29.795895] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7936] , 20.7916, 0.00667302, -0.237416, -0.743824, -0.999515, -0.00256437, -0.0234646, 0.0203123, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.799516] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7937] , 20.7916, 0.00667302, -0.237416, -0.743824, -0.999515, -0.00256437, -0.0234646, 0.0203123, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.802898] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7938] , 20.8016, 0.00647945, -0.237397, -0.738305, -0.99948, -0.00293057, -0.0247723, 0.0204218, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.805602] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7940] , 20.8016, 0.00647945, -0.237397, -0.738305, -0.99948, -0.00293057, -0.0247723, 0.0204218, -0.0193568, 0, 0.551858, 0.0792027, -0.25999, 0, 
[2024-07-23 13:58:29.808360] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7941] , 20.8016, 0.00647945, -0.237397, -0.738305, -0.99948, -0.00293057, -0.0247723, 0.0204218, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.811073] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7942] , 20.8016, 0.00423685, -0.237189, -0.731562, -0.999366, -0.00366167, -0.0301545, 0.0185463, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.815033] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7944] , 20.8116, 0.00423685, -0.237189, -0.731562, -0.999366, -0.00366167, -0.0301545, 0.0185463, -0.224261, 0.0208432, 0.674347, 0.157428, -1.0752, -0.366292, 
[2024-07-23 13:58:29.818139] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7945] , 20.8116, 0.00423685, -0.237189, -0.731562, -0.999366, -0.00366167, -0.0301545, 0.0185463, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.820745] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7946] , 20.8116, 0.00425925, -0.237396, -0.726177, -0.999536, -0.00285736, -0.0252095, 0.0168733, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.823724] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7947] , 20.8216, 0.00425925, -0.237396, -0.726177, -0.999536, -0.00285736, -0.0252095, 0.0168733, 0.00223995, -0.0207283, 0.538515, -0.188136, 0.985089, -0.344177, 
[2024-07-23 13:58:29.826315] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7949] , 20.8216, 0.00425925, -0.237396, -0.726177, -0.999536, -0.00285736, -0.0252095, 0.0168733, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.829092] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7950] , 20.8216, 0.00425925, -0.237396, -0.726177, -0.999536, -0.00285736, -0.0252095, 0.0168733, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.831764] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7951] , 20.8216, 0.0036056, -0.237742, -0.720125, -0.99938, -0.00476352, -0.0307499, 0.0164878, 0, 0, 0, 0, 0, 0, 
[2024-07-23 13:58:29.835189] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7953] , 20.8316, 0.0036056, -0.237742, -0.720125, -0.99938, -0.00476352, -0.0307499, 0.0164878, -0.0653646, -0.0345821, 0.60512, 0.398397, -1.10226, -0.0607468, 
[2024-07-23 13:58:29.838668] [0x0000007f8eefe9a0] [MocapTag] [0x00003de4] [7954] , 20.8316, 0.0036056, -0.237742, -0.720125, -0.99938, -0.00476352, -0.0307499, 0.0164878, 0, 0, 0, 0, 0, 0, 
