[2025-02-03 17:33:53.472848] [0x0000007fbb71a010] [MocapTag] [0x000040d4] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:34:04.850485] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4029] , 11.8479, 0.304113, -0.0804552, -1.01297, -0.953284, -0.00775822, 0.0559788, -0.296741, 0.664544, 0.298927, -0.370627, 0, -0.0874251, -0.220734, 
[2025-02-03 17:34:04.851042] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4030] , 11.8479, 0.304113, -0.0804552, -1.01297, -0.953284, -0.00775822, 0.0559788, -0.296741, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.855460] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4032] , 11.8479, 0.310814, -0.0774725, -1.01649, -0.952945, -0.007868, 0.0560808, -0.297806, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.856047] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4033] , 11.8479, 0.310814, -0.0774725, -1.01649, -0.952945, -0.007868, 0.0560808, -0.297806, 0.670184, 0.298267, -0.352183, 0.0386715, 0, -0.22614, 
[2025-02-03 17:34:04.860140] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4034] , 11.858, 0.310814, -0.0774725, -1.01649, -0.952945, -0.007868, 0.0560808, -0.297806, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.872753] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4037] , 11.8679, 0.317574, -0.0745577, -1.02045, -0.952713, -0.00841099, 0.0548373, -0.298765, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.873401] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4038] , 11.8679, 0.317574, -0.0745577, -1.02045, -0.952713, -0.00841099, 0.0548373, -0.298765, 0.675974, 0.291486, -0.39595, 0.0384331, -0.274903, -0.19238, 
[2025-02-03 17:34:04.874014] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4039] , 11.8679, 0.317574, -0.0745577, -1.02045, -0.952713, -0.00841099, 0.0548373, -0.298765, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.874597] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4040] , 11.8679, 0.317574, -0.0745577, -1.02045, -0.952713, -0.00841099, 0.0548373, -0.298765, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.875164] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4041] , 11.8679, 0.324383, -0.0713479, -1.02378, -0.952365, -0.0078238, 0.0543277, -0.299979, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.875700] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4042] , 11.8679, 0.324383, -0.0713479, -1.02378, -0.952365, -0.0078238, 0.0543277, -0.299979, 0.680934, 0.320976, -0.333184, -0.130796, -0.0680201, -0.244719, 
[2025-02-03 17:34:04.880253] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4043] , 11.878, 0.324383, -0.0713479, -1.02378, -0.952365, -0.0078238, 0.0543277, -0.299979, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.882612] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4045] , 11.878, 0.33113, -0.0683765, -1.02709, -0.952121, -0.00777024, 0.054391, -0.300742, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.885270] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4046] , 11.878, 0.33113, -0.0683765, -1.02709, -0.952121, -0.00777024, 0.054391, -0.300742, 0.674602, 0.297139, -0.331081, 0, 0, -0.160921, 
[2025-02-03 17:34:04.887715] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4047] , 11.878, 0.33113, -0.0683765, -1.02709, -0.952121, -0.00777024, 0.054391, -0.300742, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.890418] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4048] , 11.888, 0.33113, -0.0683765, -1.02709, -0.952121, -0.00777024, 0.054391, -0.300742, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.894495] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4050] , 11.888, 0.337986, -0.0653241, -1.03046, -0.951876, -0.00790639, 0.0536127, -0.301655, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.896299] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4051] , 11.888, 0.337986, -0.0653241, -1.03046, -0.951876, -0.00790639, 0.0536127, -0.301655, 0.685662, 0.305237, -0.336798, 0, -0.161247, -0.184715, 
[2025-02-03 17:34:04.899131] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4052] , 11.898, 0.337986, -0.0653241, -1.03046, -0.951876, -0.00790639, 0.0536127, -0.301655, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.901540] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4054] , 11.898, 0.344937, -0.0622776, -1.03387, -0.951582, -0.00850527, 0.0533275, -0.302613, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.904341] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4055] , 11.898, 0.344937, -0.0622776, -1.03387, -0.951582, -0.00850527, 0.0533275, -0.302613, 0.695125, 0.304651, -0.340879, 0.106692, -0.0956208, -0.203508, 
[2025-02-03 17:34:04.909039] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4056] , 11.9079, 0.344937, -0.0622776, -1.03387, -0.951582, -0.00850527, 0.0533275, -0.302613, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.911419] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4058] , 11.9079, 0.351826, -0.0591336, -1.03686, -0.951313, -0.0080903, 0.0529014, -0.303546, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.914095] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4059] , 11.9079, 0.351826, -0.0591336, -1.03686, -0.951313, -0.0080903, 0.0529014, -0.303546, 0.688875, 0.3144, -0.299011, -0.0961781, -0.0606202, -0.188243, 
[2025-02-03 17:34:04.916554] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4060] , 11.9079, 0.351826, -0.0591336, -1.03686, -0.951313, -0.0080903, 0.0529014, -0.303546, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.920686] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4061] , 11.918, 0.351826, -0.0591336, -1.03686, -0.951313, -0.0080903, 0.0529014, -0.303546, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:34:04.922049] [0x0000007faa7fb9a0] [MocapTag] [0x000040d4] [4063] , 11.918, 0.358855, -0.0560057, -1.03996, -0.951055, -0.00820019, 0.0522836, -0.304457, 0, 0, 0, 0, 0, 0, 
