[2025-02-03 17:05:33.639958] [0x0000007f81912010] [MocapTag] [0x0000151c] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:05:44.181208] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3274] , 11.1754, -0.0324027, -0.235982, -0.256455, -0.999863, -0.00412492, -0.015927, -0.00156256, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.183627] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3275] , 11.1754, -0.0349601, -0.236279, -0.259583, -0.999875, -0.00450917, -0.0151503, -0.000947855, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.186841] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3276] , 11.1854, -0.0349601, -0.236279, -0.259583, -0.999875, -0.00450917, -0.0151503, -0.000947855, -0.255736, -0.0296696, -0.31277, 0.0789642, 0.155806, 0.123517, 
[2025-02-03 17:05:44.189524] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3278] , 11.1854, -0.0373656, -0.236835, -0.262705, -0.999913, -0.00443, -0.0123839, -0.000459738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.192255] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3279] , 11.1854, -0.0373656, -0.236835, -0.262705, -0.999913, -0.00443, -0.0123839, -0.000459738, -0.240551, -0.0556439, -0.312151, 0, 0.553757, 0.0949729, 
[2025-02-03 17:05:44.195746] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3280] , 11.1854, -0.0373656, -0.236835, -0.262705, -0.999913, -0.00443, -0.0123839, -0.000459738, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.198356] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3282] , 11.1954, -0.0396318, -0.236892, -0.265728, -0.9999, -0.00402227, -0.013537, -0.00103101, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.201185] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3283] , 11.1954, -0.0396318, -0.236892, -0.265728, -0.9999, -0.00402227, -0.013537, -0.00103101, -0.226619, -0.0057317, -0.302383, -0.0831842, -0.231049, -0.114372, 
[2025-02-03 17:05:44.203803] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3284] , 11.1954, -0.0396318, -0.236892, -0.265728, -0.9999, -0.00402227, -0.013537, -0.00103101, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.206803] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3285] , 11.2054, -0.0396318, -0.236892, -0.265728, -0.9999, -0.00402227, -0.013537, -0.00103101, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.211309] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3287] , 11.2054, -0.0422089, -0.237519, -0.269259, -0.999934, -0.00480786, -0.0104329, 0.000134456, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.214112] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3288] , 11.2054, -0.0422089, -0.237519, -0.269259, -0.999934, -0.00480786, -0.0104329, 0.000134456, -0.257708, -0.0626518, -0.353108, 0.160122, 0.621819, 0.232293, 
[2025-02-03 17:05:44.217200] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3289] , 11.2154, -0.0422089, -0.237519, -0.269259, -0.999934, -0.00480786, -0.0104329, 0.000134456, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.219785] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3291] , 11.2154, -0.0447506, -0.237661, -0.272844, -0.999959, -0.00595956, -0.0068199, -0.000173478, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.222566] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3292] , 11.2154, -0.0447506, -0.237661, -0.272844, -0.999959, -0.00595956, -0.0068199, -0.000173478, -0.254172, -0.0141991, -0.358469, 0.229764, 0.72229, -0.0634974, 
[2025-02-03 17:05:44.227634] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3293] , 11.2254, -0.0447506, -0.237661, -0.272844, -0.999959, -0.00595956, -0.0068199, -0.000173478, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.231175] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3295] , 11.2254, -0.0471848, -0.238166, -0.276023, -0.999959, -0.00653249, -0.00619487, 0.000119807, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.233181] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3296] , 11.2254, -0.0471848, -0.238166, -0.276023, -0.999959, -0.00653249, -0.00619487, 0.000119807, -0.243426, -0.0505558, -0.317854, 0.114965, 0.125374, 0.0586243, 
[2025-02-03 17:05:44.235886] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3297] , 11.2354, -0.0471848, -0.238166, -0.276023, -0.999959, -0.00653249, -0.00619487, 0.000119807, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.238714] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3299] , 11.2354, -0.0494047, -0.238833, -0.27962, -0.999952, -0.00753597, -0.0059112, 0.00221846, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.242094] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3300] , 11.2354, -0.0494047, -0.238833, -0.27962, -0.999952, -0.00753597, -0.0059112, 0.00221846, -0.221989, -0.0666636, -0.359726, 0.203156, 0.0599321, 0.420557, 
[2025-02-03 17:05:44.244618] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3301] , 11.2354, -0.0494047, -0.238833, -0.27962, -0.999952, -0.00753597, -0.0059112, 0.00221846, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.248116] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3303] , 11.2454, -0.0494047, -0.238833, -0.27962, -0.999952, -0.00753597, -0.0059112, 0.00221846, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.250192] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3304] , 11.2454, -0.0518299, -0.239268, -0.283309, -0.999952, -0.00838102, -0.00422185, 0.00286057, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.253008] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3305] , 11.2454, -0.0518299, -0.239268, -0.283309, -0.999952, -0.00838102, -0.00422185, 0.00286057, -0.242516, -0.0435299, -0.368868, 0.168777, 0.339322, 0.126573, 
[2025-02-03 17:05:44.258523] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3307] , 11.2554, -0.0518299, -0.239268, -0.283309, -0.999952, -0.00838102, -0.00422185, 0.00286057, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.261218] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3308] , 11.2554, -0.0541723, -0.239497, -0.28677, -0.999951, -0.00862095, -0.00284428, 0.00394623, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.264193] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3309] , 11.2554, -0.0541723, -0.239497, -0.28677, -0.999951, -0.00862095, -0.00284428, 0.00394623, -0.234244, -0.0228496, -0.346158, 0.0478029, 0.277516, 0.214945, 
[2025-02-03 17:05:44.267352] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3310] , 11.2654, -0.0541723, -0.239497, -0.28677, -0.999951, -0.00862095, -0.00284428, 0.00394623, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.271594] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3312] , 11.2654, -0.0565853, -0.239816, -0.290089, -0.999947, -0.00949625, -0.000435842, 0.00387752, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.274559] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3313] , 11.2654, -0.0565853, -0.239816, -0.290089, -0.999947, -0.00949625, -0.000435842, 0.00387752, -0.241301, -0.031906, -0.331927, 0.173116, 0.482228, 0, 
[2025-02-03 17:05:44.277570] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3314] , 11.2754, -0.0565853, -0.239816, -0.290089, -0.999947, -0.00949625, -0.000435842, 0.00387752, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.280111] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3316] , 11.2754, -0.0587011, -0.240209, -0.293612, -0.999937, -0.00984813, 0.00282137, 0.00457156, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.282933] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3317] , 11.2754, -0.0587011, -0.240209, -0.293612, -0.999937, -0.00984813, 0.00282137, 0.00457156, -0.211578, -0.0393041, -0.352231, 0.0674963, 0.653046, 0.132427, 
[2025-02-03 17:05:44.287542] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3318] , 11.2854, -0.0587011, -0.240209, -0.293612, -0.999937, -0.00984813, 0.00282137, 0.00457156, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.290427] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3320] , 11.2854, -0.0609371, -0.240475, -0.297373, -0.999911, -0.010707, 0.00589834, 0.00527183, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.295397] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3321] , 11.2854, -0.0609371, -0.240475, -0.297373, -0.999911, -0.010707, 0.00589834, 0.00527183, -0.223596, -0.0265639, -0.376089, 0.168204, 0.617635, 0.13301, 
[2025-02-03 17:05:44.296060] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3322] , 11.2954, -0.0609371, -0.240475, -0.297373, -0.999911, -0.010707, 0.00589834, 0.00527183, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.298444] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3324] , 11.2954, -0.0634838, -0.240576, -0.301593, -0.999848, -0.0124037, 0.0105165, 0.00635406, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.303229] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3325] , 11.2954, -0.0634838, -0.240576, -0.301593, -0.999848, -0.0124037, 0.0105165, 0.00635406, -0.254673, -0.010149, -0.422039, 0.332522, 0.928027, 0.203105, 
[2025-02-03 17:05:44.305967] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3326] , 11.3054, -0.0634838, -0.240576, -0.301593, -0.999848, -0.0124037, 0.0105165, 0.00635406, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.308731] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3328] , 11.3054, -0.0654836, -0.240865, -0.305082, -0.999809, -0.012765, 0.0128487, 0.00729445, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.311544] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3329] , 11.3054, -0.0654836, -0.240865, -0.305082, -0.999809, -0.012765, 0.0128487, 0.00729445, -0.199978, -0.0288983, -0.348875, 0.067091, 0.469243, 0.181495, 
[2025-02-03 17:05:44.314365] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3330] , 11.3054, -0.0654836, -0.240865, -0.305082, -0.999809, -0.012765, 0.0128487, 0.00729445, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.318965] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3332] , 11.3154, -0.0654836, -0.240865, -0.305082, -0.999809, -0.012765, 0.0128487, 0.00729445, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.321019] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3333] , 11.3154, -0.0677281, -0.241047, -0.308858, -0.999747, -0.0134928, 0.0161894, 0.00790842, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.323746] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3334] , 11.3154, -0.0677281, -0.241047, -0.308858, -0.999747, -0.0134928, 0.0161894, 0.00790842, -0.224453, -0.0182266, -0.377627, 0.139117, 0.67082, 0.112138, 
[2025-02-03 17:05:44.326706] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3335] , 11.3254, -0.0677281, -0.241047, -0.308858, -0.999747, -0.0134928, 0.0161894, 0.00790842, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.329198] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3337] , 11.3254, -0.0698976, -0.241443, -0.313011, -0.999667, -0.0151183, 0.0190047, 0.00875988, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.333345] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3338] , 11.3254, -0.0698976, -0.241443, -0.313011, -0.999667, -0.0151183, 0.0190047, 0.00875988, -0.216945, -0.0395759, -0.41527, 0.317955, 0.568116, 0.156777, 
[2025-02-03 17:05:44.337198] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3339] , 11.3354, -0.0698976, -0.241443, -0.313011, -0.999667, -0.0151183, 0.0190047, 0.00875988, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.338852] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3341] , 11.3354, -0.0716106, -0.241754, -0.316605, -0.999596, -0.015481, 0.02165, 0.0100029, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.342230] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3342] , 11.3354, -0.0716106, -0.241754, -0.316605, -0.999596, -0.015481, 0.02165, 0.0100029, -0.171305, -0.0310634, -0.359427, 0.0630379, 0.533507, 0.239451, 
[2025-02-03 17:05:44.344748] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3343] , 11.3354, -0.0716106, -0.241754, -0.316605, -0.999596, -0.015481, 0.02165, 0.0100029, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.348382] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3345] , 11.3454, -0.0716106, -0.241754, -0.316605, -0.999596, -0.015481, 0.02165, 0.0100029, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.351094] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3346] , 11.3454, -0.0738391, -0.24187, -0.32066, -0.999519, -0.0168921, 0.0236277, 0.0109161, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.354025] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3347] , 11.3454, -0.0738391, -0.24187, -0.32066, -0.999519, -0.0168921, 0.0236277, 0.0109161, -0.222846, -0.0116445, -0.405457, 0.274563, 0.401341, 0.170187, 
[2025-02-03 17:05:44.357249] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3348] , 11.3554, -0.0738391, -0.24187, -0.32066, -0.999519, -0.0168921, 0.0236277, 0.0109161, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.359749] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3350] , 11.3554, -0.0756113, -0.242161, -0.324525, -0.999422, -0.0177893, 0.0264609, 0.0117781, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.363181] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3351] , 11.3554, -0.0756113, -0.242161, -0.324525, -0.999422, -0.0177893, 0.0264609, 0.0117781, -0.177222, -0.0291035, -0.386536, 0.169587, 0.571628, 0.158632, 
[2025-02-03 17:05:44.365852] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3352] , 11.3654, -0.0756113, -0.242161, -0.324525, -0.999422, -0.0177893, 0.0264609, 0.0117781, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.368676] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3354] , 11.3654, -0.0774732, -0.242203, -0.328487, -0.999327, -0.0185759, 0.029113, 0.0123977, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.371439] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3355] , 11.3654, -0.0774732, -0.242203, -0.328487, -0.999327, -0.0185759, 0.029113, 0.0123977, -0.186191, -0.00419446, -0.396225, 0.148416, 0.534544, 0.110504, 
[2025-02-03 17:05:44.374070] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3356] , 11.3654, -0.0774732, -0.242203, -0.328487, -0.999327, -0.0185759, 0.029113, 0.0123977, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.379072] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3358] , 11.3754, -0.0774732, -0.242203, -0.328487, -0.999327, -0.0185759, 0.029113, 0.0123977, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.381532] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3359] , 11.3754, -0.079201, -0.242239, -0.332477, -0.999253, -0.0193262, 0.0307373, 0.0132037, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.384430] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3360] , 11.3754, -0.079201, -0.242239, -0.332477, -0.999253, -0.0193262, 0.0307373, 0.0132037, -0.172778, -0.00356944, -0.399013, 0.141788, 0.329758, 0.151058, 
[2025-02-03 17:05:44.387326] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3361] , 11.3854, -0.079201, -0.242239, -0.332477, -0.999253, -0.0193262, 0.0307373, 0.0132037, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.389877] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3363] , 11.3854, -0.0808783, -0.242652, -0.336663, -0.999145, -0.0206077, 0.0327974, 0.0144653, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.394190] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3364] , 11.3854, -0.0808783, -0.242652, -0.336663, -0.999145, -0.0206077, 0.0327974, 0.0144653, -0.167731, -0.0413278, -0.418546, 0.243688, 0.420447, 0.23672, 
[2025-02-03 17:05:44.397323] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3365] , 11.3954, -0.0808783, -0.242652, -0.336663, -0.999145, -0.0206077, 0.0327974, 0.0144653, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.399632] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3367] , 11.3954, -0.0824168, -0.242496, -0.340717, -0.999069, -0.0211309, 0.034426, 0.0151527, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.402471] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3368] , 11.3954, -0.0824168, -0.242496, -0.340717, -0.999069, -0.0211309, 0.034426, 0.0151527, -0.153853, 0.0156101, -0.40544, 0.0959873, 0.330112, 0.127806, 
[2025-02-03 17:05:44.405100] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3369] , 11.3954, -0.0824168, -0.242496, -0.340717, -0.999069, -0.0211309, 0.034426, 0.0151527, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.409065] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3371] , 11.4054, -0.0824168, -0.242496, -0.340717, -0.999069, -0.0211309, 0.034426, 0.0151527, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.411519] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3372] , 11.4054, -0.0839704, -0.242656, -0.345119, -0.998983, -0.0221168, 0.0358202, 0.0161185, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.414278] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3373] , 11.4054, -0.0839704, -0.242656, -0.345119, -0.998983, -0.0221168, 0.0358202, 0.0161185, -0.15536, -0.0160442, -0.440212, 0.186968, 0.285947, 0.180881, 
[2025-02-03 17:05:44.418299] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3375] , 11.4154, -0.0839704, -0.242656, -0.345119, -0.998983, -0.0221168, 0.0358202, 0.0161185, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.420992] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3376] , 11.4154, -0.0852343, -0.242772, -0.349148, -0.99892, -0.0223829, 0.0368827, 0.0172587, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.424519] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3377] , 11.4154, -0.0852343, -0.242772, -0.349148, -0.99892, -0.0223829, 0.0368827, 0.0172587, -0.126383, -0.0115365, -0.402866, 0.0418901, 0.218351, 0.222149, 
[2025-02-03 17:05:44.427437] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3378] , 11.4254, -0.0852343, -0.242772, -0.349148, -0.99892, -0.0223829, 0.0368827, 0.0172587, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.429813] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3380] , 11.4254, -0.0864351, -0.242497, -0.353305, -0.998881, -0.0223452, 0.0377438, 0.0176983, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.432680] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3381] , 11.4254, -0.0864351, -0.242497, -0.353305, -0.998881, -0.0223452, 0.0377438, 0.0176983, -0.120089, 0.027504, -0.415747, 0, 0.174067, 0.0848319, 
[2025-02-03 17:05:44.435272] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3382] , 11.4254, -0.0864351, -0.242497, -0.353305, -0.998881, -0.0223452, 0.0377438, 0.0176983, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.438527] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3384] , 11.4354, -0.0864351, -0.242497, -0.353305, -0.998881, -0.0223452, 0.0377438, 0.0176983, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.441819] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3385] , 11.4354, -0.0877856, -0.242518, -0.357755, -0.998845, -0.0230262, 0.037655, 0.0189752, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.444776] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3386] , 11.4354, -0.0877856, -0.242518, -0.357755, -0.998845, -0.0230262, 0.037655, 0.0189752, -0.135049, -0.00211564, -0.444995, 0.127029, 0, 0.251098, 
[2025-02-03 17:05:44.447631] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3387] , 11.4454, -0.0877856, -0.242518, -0.357755, -0.998845, -0.0230262, 0.037655, 0.0189752, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.450374] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3389] , 11.4454, -0.0887941, -0.242533, -0.361903, -0.99881, -0.0228982, 0.0381282, 0.0200079, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.453173] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3390] , 11.4454, -0.0887941, -0.242533, -0.361903, -0.99881, -0.0228982, 0.0381282, 0.0200079, -0.100843, 0, -0.414796, -0.0351906, 0.0987954, 0.205992, 
[2025-02-03 17:05:44.462117] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3392] , 11.4554, -0.0887941, -0.242533, -0.361903, -0.99881, -0.0228982, 0.0381282, 0.0200079, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.463280] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3393] , 11.4554, -0.0899654, -0.242323, -0.366401, -0.998787, -0.0231382, 0.0380755, 0.0209459, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.466802] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3394] , 11.4654, -0.0899654, -0.242323, -0.366401, -0.998787, -0.0231382, 0.0380755, 0.0209459, -0.117133, 0.0210101, -0.449725, 0.0410557, 0, 0.18637, 
[2025-02-03 17:05:44.469627] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3396] , 11.4654, -0.0907992, -0.242226, -0.370567, -0.998776, -0.0226771, 0.0380172, 0.0220751, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.473288] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3397] , 11.4654, -0.0907992, -0.242226, -0.370567, -0.998776, -0.0226771, 0.0380172, 0.0220751, -0.0833796, 0.00966825, -0.416594, -0.100923, 0, 0.230133, 
[2025-02-03 17:05:44.476100] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3398] , 11.4754, -0.0907992, -0.242226, -0.370567, -0.998776, -0.0226771, 0.0380172, 0.0220751, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.478805] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3400] , 11.4754, -0.0916317, -0.241943, -0.374829, -0.998743, -0.0222784, 0.0391093, 0.0220712, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.481719] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3401] , 11.4754, -0.0916317, -0.241943, -0.374829, -0.998743, -0.0222784, 0.0391093, 0.0220712, -0.0832494, 0.0282686, -0.426195, -0.0842094, 0.216782, 0, 
[2025-02-03 17:05:44.484265] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3402] , 11.4754, -0.0916317, -0.241943, -0.374829, -0.998743, -0.0222784, 0.0391093, 0.0220712, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.489114] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3404] , 11.4854, -0.0916317, -0.241943, -0.374829, -0.998743, -0.0222784, 0.0391093, 0.0220712, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.491643] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3405] , 11.4854, -0.0925351, -0.241581, -0.379328, -0.998784, -0.0223201, 0.037392, 0.0230982, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.494430] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3406] , 11.4854, -0.0925351, -0.241581, -0.379328, -0.998784, -0.0223201, 0.037392, 0.0230982, -0.090343, 0.0361879, -0.449958, 0, -0.338976, 0.212369, 
[2025-02-03 17:05:44.499910] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3408] , 11.4954, -0.0925351, -0.241581, -0.379328, -0.998784, -0.0223201, 0.037392, 0.0230982, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.500463] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3409] , 11.4954, -0.0932042, -0.241246, -0.383684, -0.998812, -0.0217884, 0.0364949, 0.0238363, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:05:44.504575] [0x0000007f7ceeb9a0] [MocapTag] [0x0000151c] [3410] , 11.4954, -0.0932042, -0.241246, -0.383684, -0.998812, -0.0217884, 0.0364949, 0.0238363, -0.0669114, 0.033516, -0.435607, -0.108314, -0.178724, 0.155456, 
