[2025-02-03 17:21:28.432235] [0x0000007fb8648010] [MocapTag] [0x00002d98] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 17:21:37.489733] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3049] , 9.48669, 0.0273534, -0.239007, -0.148356, -0.999323, 0.00558138, -0.00249174, 0.0362734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.494022] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3050] , 9.48669, 0.0273534, -0.239007, -0.148356, -0.999323, 0.00558138, -0.00249174, 0.0362734, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.496643] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3051] , 9.48669, 0.0271838, -0.239709, -0.148998, -0.999325, 0.00437935, 0.000151587, 0.0364725, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.499440] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3052] , 9.49669, 0.0271838, -0.239709, -0.148998, -0.999325, 0.00437935, 0.000151587, 0.0364725, -0.0169538, -0.070172, -0.0642082, 0.221086, 0.536856, 0.0427291, 
[2025-02-03 17:21:37.502012] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3053] , 9.49669, 0.0271838, -0.239709, -0.148998, -0.999325, 0.00437935, 0.000151587, 0.0364725, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.505414] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3054] , 9.49669, 0.0272628, -0.239524, -0.149061, -0.999332, 0.00407716, -0.000114628, 0.0363154, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.507178] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3055] , 9.50666, 0.0272628, -0.239524, -0.149061, -0.999332, 0.00407716, -0.000114628, 0.0363154, 0.00789322, 0.0185127, -0.00633705, 0.0623226, -0.0508748, 0, 
[2025-02-03 17:21:37.512258] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3056] , 9.50666, 0.0272628, -0.239524, -0.149061, -0.999332, 0.00407716, -0.000114628, 0.0363154, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.515256] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3057] , 9.50666, 0.0274973, -0.239092, -0.148415, -0.999342, 0.0050596, -0.00178637, 0.0358638, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.517884] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3058] , 9.51667, 0.0274973, -0.239092, -0.148415, -0.999342, 0.0050596, -0.00178637, 0.0358638, 0.0234584, 0.0431859, 0.0646001, -0.184393, -0.340809, -0.0920892, 
[2025-02-03 17:21:37.520261] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3059] , 9.51667, 0.0274973, -0.239092, -0.148415, -0.999342, 0.0050596, -0.00178637, 0.0358638, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.522843] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3060] , 9.51667, 0.0270346, -0.239322, -0.148363, -0.999301, 0.00552471, -0.00246267, 0.0368968, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.526528] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3061] , 9.51667, 0.0270346, -0.239322, -0.148363, -0.999301, 0.00552471, -0.00246267, 0.0368968, -0.0462772, -0.0230429, 0.00518087, -0.0875711, -0.139629, 0.205839, 
[2025-02-03 17:21:37.529420] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3062] , 9.52668, 0.0270346, -0.239322, -0.148363, -0.999301, 0.00552471, -0.00246267, 0.0368968, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.532066] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3063] , 9.52668, 0.0270346, -0.239322, -0.148363, -0.999301, 0.00552471, -0.00246267, 0.0368968, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.534517] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3064] , 9.52668, 0.0272734, -0.239319, -0.148124, -0.999296, 0.00566533, -0.00103319, 0.037078, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.537329] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3065] , 9.53667, 0.0272734, -0.239319, -0.148124, -0.999296, 0.00566533, -0.00103319, 0.037078, 0.0238789, 0, 0.0239375, -0.0386, 0.284457, 0.0377394, 
[2025-02-03 17:21:37.541921] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3066] , 9.53667, 0.0272734, -0.239319, -0.148124, -0.999296, 0.00566533, -0.00103319, 0.037078, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.544513] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3067] , 9.53667, 0.0274119, -0.239154, -0.148246, -0.999324, 0.00515789, -0.00163737, 0.0363563, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.547184] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3068] , 9.54668, 0.0274119, -0.239154, -0.148246, -0.999324, 0.00515789, -0.00163737, 0.0363563, 0.0138497, 0.0164712, -0.0122229, 0.105643, -0.116253, -0.144909, 
[2025-02-03 17:21:37.549877] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3069] , 9.54668, 0.0274119, -0.239154, -0.148246, -0.999324, 0.00515789, -0.00163737, 0.0363563, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.552520] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3070] , 9.54668, 0.0271196, -0.239319, -0.148371, -0.999305, 0.00550455, -0.00263147, 0.0367631, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.556993] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3071] , 9.55668, 0.0271196, -0.239319, -0.148371, -0.999305, 0.00550455, -0.00263147, 0.0367631, -0.0292304, -0.0164935, -0.0124539, -0.0618458, -0.201647, 0.0802465, 
[2025-02-03 17:21:37.560922] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3072] , 9.55668, 0.0271196, -0.239319, -0.148371, -0.999305, 0.00550455, -0.00263147, 0.0367631, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.562259] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3073] , 9.55668, 0.0271196, -0.239319, -0.148371, -0.999305, 0.00550455, -0.00263147, 0.0367631, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.564910] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3074] , 9.55668, 0.0271573, -0.239194, -0.148277, -0.999306, 0.00595715, -0.00165947, 0.0367304, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.567455] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3075] , 9.56667, 0.0271573, -0.239194, -0.148277, -0.999306, 0.00595715, -0.00165947, 0.0367304, 0.00377216, 0.0124972, 0.00942593, -0.0976086, 0.190978, 0, 
[2025-02-03 17:21:37.570143] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3076] , 9.56667, 0.0271573, -0.239194, -0.148277, -0.999306, 0.00595715, -0.00165947, 0.0367304, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.574334] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3077] , 9.56667, 0.0273694, -0.239349, -0.148626, -0.999325, 0.00480561, -0.000634951, 0.0364185, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.576769] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3078] , 9.56667, 0.0273694, -0.239349, -0.148626, -0.999325, 0.00480561, -0.000634951, 0.0364185, 0.0212136, -0.0154935, -0.0349514, 0.222588, 0.213519, -0.0610448, 
[2025-02-03 17:21:37.579408] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3079] , 9.57668, 0.0273694, -0.239349, -0.148626, -0.999325, 0.00480561, -0.000634951, 0.0364185, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.582147] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3080] , 9.57668, 0.0273694, -0.239349, -0.148626, -0.999325, 0.00480561, -0.000634951, 0.0364185, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.584588] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3081] , 9.57668, 0.0271677, -0.23987, -0.149193, -0.999331, 0.00419374, -0.000281593, 0.0363329, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.588938] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3082] , 9.58667, 0.0271677, -0.23987, -0.149193, -0.999331, 0.00419374, -0.000281593, 0.0363329, -0.0201683, -0.0520595, -0.0566481, 0.11971, 0.075152, 0, 
[2025-02-03 17:21:37.591586] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3083] , 9.58667, 0.0271677, -0.23987, -0.149193, -0.999331, 0.00419374, -0.000281593, 0.0363329, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.594270] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3084] , 9.58667, 0.0264546, -0.239001, -0.152484, -0.999287, -0.00620546, -0.00900135, 0.0361356, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.597182] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3085] , 9.59668, 0.0264546, -0.239001, -0.152484, -0.999287, -0.00620546, -0.00900135, 0.0361356, -0.0713167, 0.0869241, -0.329144, -626.177, -1.66747, 0, 
[2025-02-03 17:21:37.612853] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3086] , 9.60666, 0.0264546, -0.239001, -0.152484, -0.999287, -0.00620546, -0.00900135, 0.0361356, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.613460] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3087] , 9.60666, 0.0262698, -0.23886, -0.151536, -0.999263, -0.00517703, -0.00879818, 0.03701, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.614283] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3088] , 9.60666, 0.0262698, -0.23886, -0.151536, -0.999263, -0.00517703, -0.00879818, 0.03701, -0.0184773, 0.0140688, 0.0947617, -0.205541, 0, 0.172971, 
[2025-02-03 17:21:37.614826] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3089] , 9.60666, 0.0262698, -0.23886, -0.151536, -0.999263, -0.00517703, -0.00879818, 0.03701, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.615337] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3090] , 9.60666, 0.0262698, -0.23886, -0.151536, -0.999263, -0.00517703, -0.00879818, 0.03701, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.615818] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3091] , 9.60666, 0.0262109, -0.238816, -0.151447, -0.99925, -0.00498401, -0.0100625, 0.0370504, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.616530] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3092] , 9.60666, 0.0262109, -0.238816, -0.151447, -0.99925, -0.00498401, -0.0100625, 0.0370504, -0.00589238, 0.00437284, 0.00898203, 0, -0.254084, 0, 
[2025-02-03 17:21:37.620895] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3093] , 9.61668, 0.0262109, -0.238816, -0.151447, -0.99925, -0.00498401, -0.0100625, 0.0370504, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.623525] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3094] , 9.61668, 0.0262322, -0.23892, -0.151702, -0.999255, -0.00544491, -0.00976526, 0.0369499, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.626357] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3095] , 9.61668, 0.0262322, -0.23892, -0.151702, -0.999255, -0.00544491, -0.00976526, 0.0369499, 0.00213739, -0.0104044, -0.0255075, 0.0897169, 0.0627123, 0, 
[2025-02-03 17:21:37.630754] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3096] , 9.62668, 0.0262322, -0.23892, -0.151702, -0.999255, -0.00544491, -0.00976526, 0.0369499, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.631995] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3097] , 9.62668, 0.0262322, -0.23892, -0.151702, -0.999255, -0.00544491, -0.00976526, 0.0369499, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.634340] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3098] , 9.62668, 0.0261294, -0.238585, -0.15118, -0.999263, -0.00482151, -0.00969858, 0.0368182, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.637923] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3099] , 9.63667, 0.0261294, -0.238585, -0.15118, -0.999263, -0.00482151, -0.00969858, 0.0368182, -0.010282, 0.0335136, 0.0521096, -0.12536, 0, 0, 
[2025-02-03 17:21:37.641023] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3100] , 9.63667, 0.0261294, -0.238585, -0.15118, -0.999263, -0.00482151, -0.00969858, 0.0368182, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.643154] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3101] , 9.63667, 0.0261209, -0.238783, -0.151479, -0.999247, -0.00492866, -0.0106425, 0.036977, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.648294] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3102] , 9.64667, 0.0261209, -0.238783, -0.151479, -0.999247, -0.00492866, -0.0106425, 0.036977, 0, -0.0198156, -0.0298747, 0, -0.187696, 0, 
[2025-02-03 17:21:37.648913] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3103] , 9.64667, 0.0261209, -0.238783, -0.151479, -0.999247, -0.00492866, -0.0106425, 0.036977, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.653169] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3104] , 9.64667, 0.0261209, -0.238783, -0.151479, -0.999247, -0.00492866, -0.0106425, 0.036977, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.655726] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3105] , 9.64667, 0.0268247, -0.239047, -0.152248, -0.999292, -0.00676386, -0.00618027, 0.0364789, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.659510] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3106] , 9.65668, 0.0268247, -0.239047, -0.152248, -0.999292, -0.00676386, -0.00618027, 0.0364789, 0.0703861, -0.0263673, -0.076884, 0.333095, 0.904734, -0.102735, 
[2025-02-03 17:21:37.661215] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3107] , 9.65668, 0.0268247, -0.239047, -0.152248, -0.999292, -0.00676386, -0.00618027, 0.0364789, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.663832] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3108] , 9.65668, 0.0262491, -0.238769, -0.151254, -0.999253, -0.00495327, -0.00994661, 0.0370191, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.666662] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3109] , 9.65668, 0.0262491, -0.238769, -0.151254, -0.999253, -0.00495327, -0.00994661, 0.0370191, -0.0575614, 0.027786, 0.0993877, -0.333285, -0.765427, 0.11037, 
[2025-02-03 17:21:37.669650] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3110] , 9.66668, 0.0262491, -0.238769, -0.151254, -0.999253, -0.00495327, -0.00994661, 0.0370191, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.672526] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3111] , 9.66668, 0.0262491, -0.238769, -0.151254, -0.999253, -0.00495327, -0.00994661, 0.0370191, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.674734] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3112] , 9.66668, 0.02627, -0.238695, -0.151473, -0.999256, -0.00472859, -0.0100864, 0.0369239, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.677702] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3113] , 9.67667, 0.02627, -0.238695, -0.151473, -0.999256, -0.00472859, -0.0100864, 0.0369239, 0.00208937, 0.00740473, -0.021879, -0.0440598, 0, 0, 
[2025-02-03 17:21:37.680121] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3114] , 9.67667, 0.02627, -0.238695, -0.151473, -0.999256, -0.00472859, -0.0100864, 0.0369239, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.685534] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3115] , 9.67667, 0.0267123, -0.239167, -0.1524, -0.999292, -0.00693947, -0.00616246, 0.036447, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.687088] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3116] , 9.6867, 0.0267123, -0.239167, -0.1524, -0.999292, -0.00693947, -0.00616246, 0.036447, 0.0442329, -0.047162, -0.0926604, 0.412273, 0.799928, -0.0972375, 
[2025-02-03 17:21:37.690407] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3117] , 9.6867, 0.0267123, -0.239167, -0.1524, -0.999292, -0.00693947, -0.00616246, 0.036447, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.692346] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3118] , 9.6867, 0.0267123, -0.239167, -0.1524, -0.999292, -0.00693947, -0.00616246, 0.036447, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.694939] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3119] , 9.6867, 0.026335, -0.238764, -0.151308, -0.999253, -0.00496648, -0.00992541, 0.0370274, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.697633] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3120] , 9.69667, 0.026335, -0.238764, -0.151308, -0.999253, -0.00496648, -0.00992541, 0.0370274, -0.0377309, 0.0402394, 0.109179, -0.36571, -0.76588, 0.118227, 
[2025-02-03 17:21:37.701221] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3121] , 9.69667, 0.026335, -0.238764, -0.151308, -0.999253, -0.00496648, -0.00992541, 0.0370274, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.703778] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3122] , 9.69667, 0.026216, -0.238589, -0.15136, -0.999268, -0.00487986, -0.00978836, 0.0366544, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.706473] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3123] , 9.69667, 0.026216, -0.238589, -0.15136, -0.999268, -0.00487986, -0.00978836, 0.0366544, -0.0119024, 0.0175129, -0.0052147, 0, 0, -0.0749893, 
[2025-02-03 17:21:37.709157] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3124] , 9.70668, 0.026216, -0.238589, -0.15136, -0.999268, -0.00487986, -0.00978836, 0.0366544, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.711583] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3125] , 9.70668, 0.026216, -0.238589, -0.15136, -0.999268, -0.00487986, -0.00978836, 0.0366544, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.714484] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3126] , 9.70668, 0.0263923, -0.238885, -0.151574, -0.999264, -0.00552317, -0.00931618, 0.0367899, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.717708] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3127] , 9.71668, 0.0263923, -0.238885, -0.151574, -0.999264, -0.00552317, -0.00931618, 0.0367899, 0.0176292, -0.029556, -0.0214041, 0.12536, 0.0992566, 0, 
[2025-02-03 17:21:37.720229] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3128] , 9.71668, 0.0263923, -0.238885, -0.151574, -0.999264, -0.00552317, -0.00931618, 0.0367899, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.722909] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3129] , 9.71668, 0.0265688, -0.238712, -0.151419, -0.999265, -0.00521993, -0.00934406, 0.0368201, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.725623] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3130] , 9.71668, 0.0265688, -0.238712, -0.151419, -0.999265, -0.00521993, -0.00934406, 0.0368201, 0.0176546, 0.0172659, 0.0155417, -0.0603437, 0, 0, 
[2025-02-03 17:21:37.729636] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3131] , 9.72669, 0.0265688, -0.238712, -0.151419, -0.999265, -0.00521993, -0.00934406, 0.0368201, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.732888] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3132] , 9.72669, 0.0265688, -0.238712, -0.151419, -0.999265, -0.00521993, -0.00934406, 0.0368201, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.736524] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3133] , 9.72669, 0.0262938, -0.238746, -0.1513, -0.999258, -0.00494995, -0.00933561, 0.0370503, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.738144] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3134] , 9.73668, 0.0262938, -0.238746, -0.1513, -0.999258, -0.00494995, -0.00933561, 0.0370503, -0.0275035, -0.00341624, 0.0118899, -0.0535965, 0, 0.045567, 
[2025-02-03 17:21:37.741020] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3135] , 9.73668, 0.0262938, -0.238746, -0.1513, -0.999258, -0.00494995, -0.00933561, 0.0370503, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.743470] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3136] , 9.73668, 0.0263988, -0.238803, -0.151486, -0.99927, -0.00522367, -0.00873132, 0.036814, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.748399] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3137] , 9.74667, 0.0263988, -0.238803, -0.151486, -0.99927, -0.00522367, -0.00873132, 0.036814, 0.0105, -0.00572854, -0.0186277, 0.0498056, 0.122547, -0.0475511, 
[2025-02-03 17:21:37.751345] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3138] , 9.74667, 0.0263988, -0.238803, -0.151486, -0.99927, -0.00522367, -0.00873132, 0.036814, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.754021] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3139] , 9.74667, 0.0264365, -0.238591, -0.151511, -0.999219, -0.00544159, -0.0116061, 0.0373829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.759856] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3140] , 9.75667, 0.0264365, -0.238591, -0.151511, -0.999219, -0.00544159, -0.0116061, 0.0373829, 0.00377115, 0.0212826, -0.00245901, 0.0661373, -0.572303, 0.118019, 
[2025-02-03 17:21:37.760421] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3141] , 9.75667, 0.0264365, -0.238591, -0.151511, -0.999219, -0.00544159, -0.0116061, 0.0373829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.763942] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3142] , 9.75667, 0.0264365, -0.238591, -0.151511, -0.999219, -0.00544159, -0.0116061, 0.0373829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.767034] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3143] , 9.76668, 0.0264006, -0.238528, -0.151263, -0.999238, -0.00522688, -0.0100219, 0.0373577, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.770034] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3144] , 9.76668, 0.0264006, -0.238528, -0.151263, -0.999238, -0.00522688, -0.0100219, 0.0373577, -0.00358937, 0.00628232, 0.0247611, -0.054884, 0.314996, 0, 
[2025-02-03 17:21:37.772662] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3145] , 9.76668, 0.027923, -0.238328, -0.149199, -0.999287, 0.000868087, 0.00885802, 0.0366803, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.775498] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3146] , 9.76668, 0.027923, -0.238328, -0.149199, -0.999287, 0.000868087, 0.00885802, 0.0366803, 0.152239, 0.0199381, 0.206442, 626.96, 3.72798, -0.144649, 
[2025-02-03 17:21:37.779129] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3147] , 9.77667, 0.027923, -0.238328, -0.149199, -0.999287, 0.000868087, 0.00885802, 0.0366803, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.781599] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3148] , 9.77667, 0.027923, -0.238328, -0.149199, -0.999287, 0.000868087, 0.00885802, 0.0366803, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.784615] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3149] , 9.77667, 0.0281336, -0.239223, -0.149041, -0.999206, 0.000199918, 0.00901345, 0.0388121, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.787057] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3150] , 9.78668, 0.0281336, -0.239223, -0.149041, -0.999206, 0.000199918, 0.00901345, 0.0388121, 0.021063, -0.0894208, 0.0157044, 0.128579, 0.0357382, 0.425567, 
[2025-02-03 17:21:37.789548] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3151] , 9.78668, 0.0281336, -0.239223, -0.149041, -0.999206, 0.000199918, 0.00901345, 0.0388121, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.792137] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3152] , 9.78668, 0.0281336, -0.239223, -0.149041, -0.999206, 0.000199918, 0.00901345, 0.0388121, 0, 0, 0, 0, 0, 0, 
[2025-02-03 17:21:37.795320] [0x0000007f9f7fd9a0] [MocapTag] [0x00002d98] [3153] , 9.78668, 0.0276865, -0.238695, -0.149469, -0.999279, 0.000466418, 0.00707023, 0.0372858, 0, 0, 0, 0, 0, 0, 
