[2024-07-23 13:58:09.542888] [0x0000007fa7966010] [LogDataTag] [0x00003de4] [1] , Controller Time [s], Algorithm Execution Time [us], Mode [-], Switch button [-], Coefficient of Lift Upper wing [-], Coefficient of Lift Lower wing [-], Coefficient of Lift Left stabilizer [-], Coefficient of Lift Right stabilizer [-], Coefficient of Drag Upper wing [-], Coefficient of Drag Lower wing [-], Coefficient of Drag Left stabilizer [-], Coefficient of Drag Right stabilizer [-], Coefficient of Aero Moment Upper wing [-], Coefficient of Aero Moment Lower wing [-], Coefficient of Aero Moment Left stabilizer [-], Coefficient of Aero Moment Right stabilizer [-], Aero F_x in Quadcopter Frame [N], Aero F_y in Quadcopter Frame [N], Aero F_z in Quadcopter Frame [N], Aero Moment_x in Chosen Frame [Nm], Aero Moment_y in Chosen Frame [Nm], Aero Moment_z in Chosen Frame [Nm], Squared Norm of Velocity [-], Position x [m], Position y [m], Position z [m], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Reference Position x [m], Reference Position y [m], Reference Position z [m], Reference Velocity x [m/s], Reference Velocity y [m/s], Reference Velocity z [m/s], Reference Acceleration x [m/s^2], Reference Acceleration y [m/s^2], Reference Acceleration z [m/s^2], User Position x [m], User Position y [m], User Position z [m], User Velocity x [m/s], User Velocity y [m/s], User Velocity z [m/s], User Acceleration x [m/s^2], User Acceleration y [m/s^2], User Acceleration z [m/s^2], Error in x [m], Error in y [m], Error in z [m], Error in vx [m/s], Error in vy [m/s], Error in vz [m/s], Integral Error in x [m], Integral Error in y [m], Integral Error in z [m], Reference Error in x [m], Reference Error in y [m], Reference Error in z [m], Integral Reference Error in x [m], Integral Reference Error in y [m], Integral Reference Error in z [m], Reference Command in x [-], Reference Command in y [-], Reference Command in z [-], mu_baseline x [N], mu_baseline y [N], mu_baseline z [N], mu_adaptive x [N], mu_adaptive y [N], mu_adaptive z [N], mu in Body x [N], mu in Body y [N], mu in Body z [N], Desired Phi [rad], Desired Theta [rad], Desired Psi [rad], Desired Phi Rate [rad/s], Desired Theta Rate [rad/s], Desired Psi Rate [rad/s], Phi in Use [rad], Theta in Use [rad], Psi in Use [rad], Phi Quadcopter [rad], Theta Quadcopter [rad], Psi Quadcopter [rad], Phi Biplane [rad], Theta Biplane [rad], Psi Biplane [rad], Phi Rate in use [rad/s], Theta Rate in use [rad/s], Psi Rate in use [rad/s], Error in Phi [rad], Error in Theta [rad], Error in Psi [rad], Integral Error in Phi [rad], Integral Error in Theta [rad], Integral Error in Psi [rad], Error in Phi Rate [rad/s], Error in Theta Rate [rad/s], Error in Psi Rate [rad/s], Omega Cmd x [-], Omega Cmd y [-], Omega Cmd z [-], Reference Error in omega x [rad/s], Reference Error in omega y [rad/s], Reference Error in omega z [rad/s], Integral Reference Error in omega x [rad/s], Integral Reference Error in omega y [rad/s], Integral Reference Error in omega z [rad/s], Reference omega x [rad/s], Reference omega y [rad/s], Reference omega z [rad/s], Referemce angular acceleration x [rad/s^2], Referemce angular acceleration y [rad/s^2], Referemce angular acceleration z [rad/s^2], omega x [rad/s], omega y [rad/s], omega z [rad/s], tau_baseline x [Nm], tau_baseline y [Nm], tau_baseline z [Nm], tau_adaptive x [Nm], tau_adaptive y [Nm], tau_adaptive z [Nm], Control input 1 [N], Control input 2 [N], Control input 3 [N], Control input 4 [N], Thrust Motor 1 [N], Thrust Motor 2 [N], Thrust Motor 3 [N], Thrust Motor 4 [N], Normalized Thrust 1 [-], Normalized Thrust 2 [-], Normalized Thrust 3 [-], Normalized Thrust 4 [-], error in Omega x [rad/s], error in Omega y [rad/s], error in Omega z [rad/s], 
[2024-07-23 13:58:22.783711] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4877] , 13.7816, 1492, 0, 0, 4.82096, 0.471132, -0.449202, -0.450544, -0.795668, -0.741307, -0.783459, -0.780892, -0.3, -0.3, -0.3, -0.3, -1.66057e-05, 2.13871e-06, 0, 0, 0, 0, 0.00350504, -0.03435, 0.00442775, -0.949142, 0.0276411, -0.0409724, -0.0325925, 0, 0, -0.999795, 0, 0, -0.00399117, 0, 0, 0.0562795, 0, 0, -0.999728, 0, 0, -0.00481206, 0, 0, 0.0622909, -0.03435, 0.00442775, 0.0506532, 0.0276411, -0.0409724, -0.0286014, -0.0444642, -0.0491047, 0.140735, 0, 0, -6.70101e-05, 0, 0, -6.7375e-05, 0, 0, -167.722, 0.882112, 0.755457, -22.5842, 0, 0, 0, 0.0287061, 1.94778, -22.53, 0.0862379, -0.00127413, 0, 0.702616, 0.0118054, 0, -0.0498803, -0.0350419, -0.0781465, -0.0498803, -0.0350419, -0.0781465, 0.0395104, 1.52177, -0.0395104, 0.0824896, 0.302769, -0.0789035, -0.136118, -0.0337678, -0.0781465, -0.226217, 0.199056, 0.0579037, -0.620126, 0.290963, -0.0789035, 0.715697, 0.0140754, 0.00180306, -0.341747, 0.0712631, 0.0219481, -0.0267888, -0.00891497, 0.0742287, 0.373949, 0.0853386, 0.0237511, 4.17799, -3.32041, -0.195676, 0.0797253, 0.306324, -0.0636611, 0.178449, -0.0651839, 0.123124, 0, 0, 0, 22.6141, 0.178449, -0.0651839, 0.123124, 5.38602, 6.52636, 5.58678, 5.11493, 0.398935, 0.45512, 0.409189, 0.384807, -0.294224, 0.220985, -0.0874122, 
[2024-07-23 13:58:22.793610] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4882] , 13.7916, 1387, 0, 0, 0.444552, 8.59014, -0.45683, -0.462743, -0.792339, -0.692173, -0.768849, -0.757485, -0.3, -0.3, -0.3, -0.3, -3.46841e-05, 2.33337e-06, 0, 0, 0, 0, 0.0040081, -0.0344, 0.00379559, -0.949175, 0.0188442, -0.0597455, -0.00913599, 0, 0, -0.999835, 0, 0, -0.00342837, 0, 0, 0.0514139, 0, 0, -0.999773, 0, 0, -0.00421379, 0, 0, 0.0573348, -0.0344, 0.00379559, 0.0506599, 0.0188442, -0.0597455, -0.00570762, -0.0448077, -0.0490605, 0.141242, 0, 0, -6.18145e-05, 0, 0, -6.80451e-05, 0, 0, -167.721, 1.04813, 1.12833, -23.1598, 0, 0, 0, 0.214815, 2.30503, -23.0952, 0.0994717, -0.00930102, 0, 0.503748, -0.0448888, 0, -0.0474453, -0.0320035, -0.0785385, -0.0474453, -0.0320035, -0.0785385, 0.039649, 1.52508, -0.039649, 0.256554, 0.322175, -0.0329381, -0.146917, -0.0227024, -0.0785385, -0.227578, 0.198719, 0.0571222, -0.247194, 0.367064, -0.0329381, 0.517803, -0.0435449, -0.000953077, -0.102073, 0.0956793, 0.0227474, -0.0302063, -0.00820234, 0.0744482, 0.415729, 0.0521344, 0.0217944, 3.23932, -1.93288, -0.10011, 0.2555, 0.323374, -0.0176042, 0.188284, -0.0435897, 0.100952, 0, 0, 0, 23.211, 0.188284, -0.0435897, 0.100952, 5.51388, 6.58792, 5.86808, 5.24108, 0.405485, 0.458027, 0.423277, 0.391422, -0.160229, 0.27124, -0.0393985, 
[2024-07-23 13:58:22.803774] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4886] , 13.8016, 1546, 0, 0, 1.90036, 8.58725, -0.449884, -0.46047, 0.00471965, -0.691023, -0.782155, -0.761859, 0.166324, -0.3, -0.3, -0.3, -2.64546e-05, 4.43873e-06, 0, 0, 0, 0, 0.0027977, -0.034383, 0.00252691, -0.949073, 0.0105804, -0.0489267, -0.017086, 0, 0, -0.999869, 0, 0, -0.00291423, 0, 0, 0.0467037, 0, 0, -0.999812, 0, 0, -0.00366545, 0, 0, 0.0525373, -0.034383, 0.00252691, 0.0507962, 0.0105804, -0.0489267, -0.0141718, -0.0451517, -0.0490225, 0.141749, 0, 0, -5.68058e-05, 0, 0, -6.86633e-05, 0, 0, -167.721, 1.20186, 0.978202, -22.9732, 0, 0, 0, 0.521348, 2.09423, -22.924, 0.0910789, -0.0227385, 0, 0.547387, -0.191082, 0, -0.0445868, -0.0260691, -0.0793384, -0.0445868, -0.0260691, -0.0793384, 0.0399599, 1.53045, -0.0399599, 0.366888, 0.31986, -0.0706329, -0.135666, -0.00333057, -0.0793384, -0.229047, 0.198492, 0.0563368, -0.180499, 0.510943, -0.0706329, 0.560428, -0.191338, -0.00739998, -0.112306, 0.224143, 0.0281932, -0.031227, -0.00724554, 0.0746757, 0.448122, 0.0328056, 0.0207933, 3.92069, -1.95779, 0.0187296, 0.365047, 0.32269, -0.0562819, 0.188645, -0.0347277, 0.119467, 0, 0, 0, 23.0254, 0.188645, -0.0347277, 0.119467, 5.53491, 6.56513, 5.79971, 5.12564, 0.406556, 0.456953, 0.419882, 0.385371, -0.0830757, 0.289884, -0.0770752, 
[2024-07-23 13:58:22.813778] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4891] , 13.8116, 1527, 0, 0, 1.90036, 8.58725, -0.449884, -0.46047, 0.00471965, -0.691023, -0.782155, -0.761859, 0.166324, -0.3, -0.3, -0.3, -2.64546e-05, 4.43873e-06, 0, 0, 0, 0, 0.0027977, -0.034383, 0.00252691, -0.949073, 0.0105804, -0.0489267, -0.017086, 0, 0, -0.999898, 0, 0, -0.0024472, 0, 0, 0.0421564, 0, 0, -0.999847, 0, 0, -0.00316292, 0, 0, 0.047883, -0.034383, 0.00252691, 0.0508253, 0.0105804, -0.0489267, -0.0146388, -0.0454955, -0.0489972, 0.142257, 0, 0, -5.18069e-05, 0, 0, -6.92313e-05, 0, 0, -167.721, 1.20307, 0.978113, -22.9755, 0, 0, 0, 0.522497, 2.09434, -22.9264, 0.0910744, -0.0227862, 0, 0.344722, -0.439834, 0, -0.0445868, -0.0260691, -0.0793384, -0.0445868, -0.0260691, -0.0793384, 0.0399599, 1.53045, -0.0399599, 0.366888, 0.31986, -0.0706329, -0.135661, -0.00328283, -0.0793384, -0.230404, 0.198458, 0.0555434, 0.0221661, 0.759694, -0.0706329, 0.357767, -0.439846, -0.0184812, 0.129562, 0.453074, 0.0394618, -0.0323501, -0.00500411, 0.0749576, 0.487329, 0.0132277, 0.0209806, 0.0398199, -3.9897, 0.119363, 0.365047, 0.32269, -0.0562819, 0.127592, -0.0445758, 0.11937, 0, 0, 0, 23.0278, 0.127592, -0.0445758, 0.11937, 5.64792, 6.45285, 5.6374, 5.28962, 0.412278, 0.451634, 0.411748, 0.393949, -0.122283, 0.309462, -0.0772625, 
[2024-07-23 13:58:22.823633] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4895] , 13.8216, 1408, 0, 0, 0.456058, 8.58106, -0.45857, -0.460379, -0.77033, -0.688561, -0.765508, -0.762033, -0.3, -0.3, -0.3, -0.3, -3.89189e-05, 1.07037e-05, 0, 0, 0, 0, 0.00471031, -0.0344967, 0.00185773, -0.948899, 0.0329804, -0.059984, 0.0049525, 0, 0, -0.999923, 0, 0, -0.00202563, 0, 0, 0.0377798, 0, 0, -0.999876, 0, 0, -0.00270646, 0, 0, 0.0433959, -0.0344967, 0.00185773, 0.0510235, 0.0329804, -0.059984, 0.00697814, -0.0458394, -0.048972, 0.142765, 0, 0, -4.69561e-05, 0, 0, -6.97494e-05, 0, 0, -167.722, 0.793291, 1.20955, -23.5318, 0, 0, 0, 0.154138, 2.28614, -23.4646, 0.0971207, -0.00656886, 0, 0.20032, -0.479675, 0, -0.043284, -0.0229713, -0.0794206, -0.043284, -0.0229713, -0.0794206, 0.0399589, 1.53304, -0.0399589, 0.0414707, 0.344078, 0.00993815, -0.140405, -0.0164024, -0.0794206, -0.231761, 0.198425, 0.0547501, -0.15885, 0.823752, 0.00993815, 0.213794, -0.478494, -0.0195729, 0.273933, 0.451825, 0.0417471, -0.0310545, -0.000473372, 0.0753522, 0.487728, -0.0266693, 0.0221742, -2.63113, -4.34657, -0.0467398, 0.041699, 0.343325, 0.0248146, 0.129259, -0.0533946, 0.0821311, 0, 0, 0, 23.5762, 0.129259, -0.0533946, 0.0821311, 5.6671, 6.52479, 5.8472, 5.53711, 0.413244, 0.455046, 0.422242, 0.406668, -0.446029, 0.369995, 0.00264045, 
[2024-07-23 13:58:22.833655] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4899] , 13.8316, 1430, 0, 0, 0.451115, 8.63129, -0.451635, -0.457236, -0.779801, -0.708554, -0.778804, -0.768069, -0.3, -0.3, -0.3, -0.3, -4.34801e-05, 1.17754e-05, 0, 0, 0, 0, 0.00530394, -0.034438, 0.00112855, -0.9487, 0.0348388, -0.0628434, -0.0118708, 0, 0, -0.999943, 0, 0, -0.00164783, 0, 0, 0.0335822, 0, 0, -0.999901, 0, 0, -0.00229492, 0, 0, 0.0390901, -0.034438, 0.00112855, 0.051243, 0.0348388, -0.0628434, -0.0102229, -0.0461843, -0.0489534, 0.143275, 0, 0, -4.22867e-05, 0, 0, -7.02189e-05, 0, 0, -167.722, 0.757947, 1.29148, -23.1351, 0, 0, 0, 0.193904, 2.30335, -23.068, 0.0995173, -0.00840556, 0, 0.201473, -0.160979, 0, -0.041361, -0.0198445, -0.0794128, -0.041361, -0.0198445, -0.0794128, 0.0399116, 1.53591, -0.0399116, 0.357046, 0.322333, -0.0109959, -0.140878, -0.0114389, -0.0794128, -0.233165, 0.198261, 0.0539559, 0.155573, 0.483312, -0.0109959, 0.214991, -0.160554, -0.00548709, 0.246425, 0.0904189, 0.0271939, -0.0283151, 0.00404488, 0.0757697, 0.461416, -0.070135, 0.0217068, -3.96485, -1.47913, -0.042711, 0.356828, 0.322512, 0.00234389, 0.0302066, -0.0512504, 0.0908242, 0, 0, 0, 23.1835, 0.0302066, -0.0512504, 0.0908242, 5.81952, 6.21877, 5.50944, 5.63579, 0.420868, 0.440422, 0.405259, 0.411666, -0.104588, 0.392647, -0.0193629, 
[2024-07-23 13:58:22.843643] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4904] , 13.8416, 1408, 0, 0, 0.449457, 8.56903, -0.456306, -0.457486, -0.782971, -0.683774, -0.769854, -0.76759, -0.3, -0.3, -0.3, -0.3, -3.07558e-05, 3.16192e-06, 0, 0, 0, 0, 0.00355993, -0.0345348, 0.000433058, -0.948543, 0.020162, -0.0561549, -0.000224568, 0, 0, -0.99996, 0, 0, -0.00131201, 0, 0, 0.0295696, 0, 0, -0.999922, 0, 0, -0.00192418, 0, 0, 0.0349479, -0.0345348, 0.000433058, 0.051417, 0.020162, -0.0561549, 0.00108744, -0.0465287, -0.0489421, 0.143787, 0, 0, -3.76639e-05, 0, 0, -7.06418e-05, 0, 0, -167.723, 1.03461, 1.19518, -23.4357, 0, 0, 0, 0.541608, 2.15646, -23.3835, 0.0919369, -0.0231579, 0, 0.208091, -0.0243835, 0, -0.0376948, -0.0168342, -0.0796447, -0.0376948, -0.0168342, -0.0796447, 0.039981, 1.53967, -0.039981, 0.322104, 0.305035, -0.0185137, -0.129632, 0.0063236, -0.0796447, -0.234574, 0.198147, 0.0531617, 0.114013, 0.329419, -0.0185137, 0.220598, -0.0256719, 0.000200107, 0.20117, -0.0592544, 0.0210796, -0.0258509, 0.00494907, 0.0760416, 0.421768, -0.0849264, 0.0212797, -4.93677, -0.853584, -0.122274, 0.321792, 0.305516, -0.00700244, -0.0169785, -0.0660549, 0.0947926, 0, 0, 0, 23.489, -0.0169785, -0.0660549, 0.0947926, 5.97425, 6.23627, 5.43152, 5.84693, 0.428515, 0.441267, 0.401274, 0.422229, -0.0999758, 0.390443, -0.0282821, 
[2024-07-23 13:58:22.853795] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4909] , 13.8516, 1534, 0, 0, 0.465064, 8.58937, -0.457875, -0.456023, -0.753017, -0.691864, -0.766843, -0.770398, -0.3, -0.3, -0.3, -0.3, -4.85725e-05, 1.50122e-05, 0, 0, 0, 0, 0.00594608, -0.0345732, -0.00026454, -0.948214, 0.0382258, -0.0659285, 0.0117598, 0, 0, -0.999973, 0, 0, -0.00101632, 0, 0, 0.0257521, 0, 0, -0.999939, 0, 0, -0.00159456, 0, 0, 0.0310006, -0.0345732, -0.00026454, 0.0517587, 0.0382258, -0.0659285, 0.0127762, -0.0468741, -0.0489378, 0.144302, 0, 0, -3.32216e-05, 0, 0, -7.10185e-05, 0, 0, -167.724, 0.702479, 1.40403, -23.7566, 0, 0, 0, 0.244407, 2.31449, -23.6944, 0.0973667, -0.0103146, 0, 0.0564219, -0.196417, 0, -0.0361956, -0.0144781, -0.0797397, -0.0361956, -0.0144781, -0.0797397, 0.0400009, 1.54174, -0.0400009, 0.212037, 0.277684, -0.000398662, -0.133562, -0.00416354, -0.0797397, -0.23587, 0.19821, 0.0523653, 0.155615, 0.474101, -0.000398662, 0.0692851, -0.196649, -0.00594444, 0.303115, 0.103187, 0.0260014, -0.0238392, 0.00435652, 0.0762524, 0.3724, -0.0934622, 0.020057, -6.66943, -2.1289, -0.0723385, 0.212031, 0.277516, 0.00965038, -0.0366593, -0.0628389, 0.0866598, 0, 0, 0, 23.8085, -0.0366593, -0.0628389, 0.0866598, 6.08683, 6.24345, 5.49518, 5.983, 0.434023, 0.441613, 0.404531, 0.428944, -0.160369, 0.370979, -0.0104066, 
[2024-07-23 13:58:22.863792] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4913] , 13.8616, 1550, 0, 0, 0.476384, 8.58441, -0.460605, -0.453916, -0.731144, -0.68989, -0.761598, -0.774436, -0.3, -0.3, -0.3, -0.3, -6.23793e-05, 1.68051e-05, 0, 0, 0, 0, 0.00757378, -0.0347599, -0.00167619, -0.947586, 0.0382959, -0.075001, 0.0219557, 0, 0, -0.999983, 0, 0, -0.000758795, 0, 0, 0.0221374, 0, 0, -0.999954, 0, 0, -0.00130358, 0, 0, 0.0272504, -0.0347599, -0.00167619, 0.0523967, 0.0382959, -0.075001, 0.0227145, -0.0472198, -0.0489404, 0.144819, 0, 0, -2.89305e-05, 0, 0, -7.13507e-05, 0, 0, -167.725, 0.709125, 1.62833, -24.0543, 0, 0, 0, 0.349327, 2.36765, -24.0007, 0.0983207, -0.0145538, 0, 0.0675359, -0.0351923, 0, -0.0286081, -0.00940777, -0.0806447, -0.0286081, -0.00940777, -0.0806447, 0.0403896, 1.54872, -0.0403896, 0.299992, 0.203237, -0.028815, -0.126929, 0.00514606, -0.0806447, -0.237206, 0.198169, 0.0515679, 0.232456, 0.238429, -0.028815, 0.079801, -0.0363685, 0.000160072, 0.225905, -0.0783828, 0.0191735, -0.020808, 0.0053884, 0.0765124, 0.305706, -0.114751, 0.0193336, -5.34894, 1.31195, -0.046169, 0.299721, 0.203978, -0.0229885, -0.040137, -0.0187408, 0.101213, 0, 0, 0, 24.1198, -0.040137, -0.0187408, 0.101213, 6.32135, 6.23614, 5.64244, 5.91984, 0.445357, 0.44126, 0.412001, 0.425836, -0.00598467, 0.318729, -0.0423221, 
[2024-07-23 13:58:22.873650] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4917] , 13.8716, 1409, 0, 0, 0.465504, 8.5763, -0.453832, -0.449566, -0.75217, -0.686666, -0.774598, -0.782763, -0.3, -0.3, -0.3, -0.3, -4.3116e-05, 1.28119e-05, 0, 0, 0, 0, 0.00527293, -0.0346987, -0.0024655, -0.94715, 0.0348098, -0.0622695, 0.0135541, 0, 0, -0.99999, 0, 0, -0.000537421, 0, 0, 0.0187327, 0, 0, -0.999966, 0, 0, -0.00104882, 0, 0, 0.0236997, -0.0346987, -0.0024655, 0.0528404, 0.0348098, -0.0622695, 0.0140916, -0.0475674, -0.0489572, 0.145343, 0, 0, -2.47776e-05, 0, 0, -7.164e-05, 0, 0, -167.727, 0.772737, 1.42388, -23.8822, 0, 0, 0, 0.492427, 2.06721, -23.8426, 0.0864681, -0.0206504, 0, 0.0768844, -0.0264507, 0, -0.024544, -0.00683227, -0.0805847, -0.024544, -0.00683227, -0.0805847, 0.0403343, 1.55232, -0.0403343, 0.498499, 0.284672, -0.0116304, -0.111012, 0.0138181, -0.0805847, -0.238475, 0.19822, 0.0507614, 0.421614, 0.311123, -0.0116304, 0.0877184, -0.0284092, 0.000508523, 0.164498, -0.0732226, 0.0183634, -0.018549, 0.00460457, 0.0767042, 0.252216, -0.101632, 0.0188719, -4.24226, 1.43053, -0.0388082, 0.498419, 0.284871, -0.00464038, -0.0667087, -0.0254793, 0.0919841, 0, 0, 0, 23.9371, -0.0667087, -0.0254793, 0.0919841, 6.29573, 6.12504, 5.54216, 5.97414, 0.444127, 0.435883, 0.406924, 0.42851, 0.246203, 0.386503, -0.0235123, 
[2024-07-23 13:58:22.883737] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4921] , 13.8816, 1480, 0, 0, 8.66531, 8.5758, -0.458542, -0.45195, -0.722109, -0.686468, -0.765563, -0.778202, -0.3, -0.3, -0.3, -0.3, -0.000110748, 4.89027e-05, 0, 0, 0, 0, 0.00770717, -0.0349873, -0.00378843, -0.946301, 0.0389386, -0.0738273, 0.027212, 0, 0, -0.999996, 0, 0, -0.000350093, 0, 0, 0.0155484, 0, 0, -0.999975, 0, 0, -0.000828845, 0, 0, 0.0203659, -0.0349873, -0.00378843, 0.0536945, 0.0389386, -0.0738273, 0.0275621, -0.0479144, -0.0489818, 0.145872, 0, 0, -2.07986e-05, 0, 0, -7.18877e-05, 0, 0, -167.728, 0.707853, 1.69077, -24.2805, 0, 0, 0, 0.498004, 2.15081, -24.2493, 0.0884458, -0.0205339, 0, -0.120945, -0.115917, 0, -0.0168269, -0.00291479, -0.0809713, -0.0168269, -0.00291479, -0.0809713, 0.0404979, 1.55863, -0.0404979, 0.371958, 0.195928, 0.0245449, -0.105273, 0.0176191, -0.0809713, -0.239585, 0.198358, 0.0499556, 0.492903, 0.311845, 0.0245449, -0.110628, -0.118201, -0.000769192, 0.320422, 0.0308742, 0.019253, -0.016904, 0.00387234, 0.0768878, 0.209794, -0.0873264, 0.0184838, -5.22947, 0.780407, -0.00575528, 0.37203, 0.195487, 0.027838, -0.0534668, -0.0152599, 0.0759345, 0, 0, 0, 24.3496, -0.0534668, -0.0152599, 0.0759345, 6.3557, 6.19243, 5.74086, 6.06063, 0.447002, 0.43915, 0.416945, 0.432745, 0.162236, 0.282814, 0.0093542, 
[2024-07-23 13:58:22.893628] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4925] , 13.8916, 1397, 0, 0, 8.66531, 8.5758, -0.458542, -0.45195, -0.722109, -0.686468, -0.765563, -0.778202, -0.3, -0.3, -0.3, -0.3, -0.000110748, 4.89027e-05, 0, 0, 0, 0, 0.00770717, -0.0349873, -0.00378843, -0.946301, 0.0389386, -0.0738273, 0.027212, 0, 0, -0.999999, 0, 0, -0.000194609, 0, 0, 0.012591, 0, 0, -0.999982, 0, 0, -0.000640947, 0, 0, 0.0172493, -0.0349873, -0.00378843, 0.053698, 0.0389386, -0.0738273, 0.0274066, -0.0482643, -0.0490197, 0.146409, 0, 0, -1.69762e-05, 0, 0, -7.20957e-05, 0, 0, -167.73, 0.709081, 1.69091, -24.2859, 0, 0, 0, 0.499202, 2.15114, -24.2547, 0.0884395, -0.0205788, 0, -0.156996, -0.134872, 0, -0.0168269, -0.00291479, -0.0809713, -0.0168269, -0.00291479, -0.0809713, 0.0404979, 1.55863, -0.0404979, 0.371958, 0.195928, 0.0245449, -0.105266, 0.017664, -0.0809713, -0.240638, 0.198534, 0.0491459, 0.528954, 0.3308, 0.0245449, -0.146676, -0.137158, -0.00108174, 0.304175, 0.0576359, 0.019508, -0.0136998, 0.00418109, 0.0770803, 0.157499, -0.0795223, 0.0184262, -3.99965, 0.64478, 0.0038338, 0.37203, 0.195487, 0.027838, -0.0269051, -0.0134634, 0.0759938, 0, 0, 0, 24.355, -0.0269051, -0.0134634, 0.0759938, 6.3018, 6.2493, 5.80665, 5.99722, 0.444419, 0.441895, 0.420227, 0.429642, 0.214531, 0.27501, 0.00941175, 
[2024-07-23 13:58:22.903722] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4930] , 13.9016, 1530, 0, 0, 8.66297, 8.56007, -0.455381, -0.447821, -0.721179, -0.680212, -0.771627, -0.786097, -0.3, -0.3, -0.3, -0.3, -8.82264e-05, 3.20354e-05, 0, 0, 0, 0, 0.0059849, -0.0349626, -0.00457032, -0.9458, 0.029268, -0.0669273, 0.0254759, 0, 0, -1, 0, 0, -6.86995e-05, 0, 0, 0.00987003, 0, 0, -0.999988, 0, 0, -0.000483122, 0, 0, 0.0143621, -0.0349626, -0.00457032, 0.0542011, 0.029268, -0.0669273, 0.0255446, -0.0486141, -0.0490576, 0.146946, 0, 0, -1.33274e-05, 0, 0, -7.22655e-05, 0, 0, -167.732, 0.888617, 1.59429, -24.2827, 0, 0, 0, 0.732524, 1.95493, -24.2615, 0.080367, -0.0301836, 0, -0.147839, -0.122351, 0, -0.0121158, -0.0010069, -0.0808392, -0.0121158, -0.0010069, -0.0808392, 0.0404226, 1.5622, -0.0404226, 0.600538, 0.193314, 0.0372494, -0.0924828, 0.0291767, -0.0808392, -0.24169, 0.198711, 0.0483362, 0.748376, 0.315665, 0.0372494, -0.138668, -0.125678, -0.000292583, 0.256171, 0.0526037, 0.0187572, -0.010658, 0.00475744, 0.0772754, 0.117503, -0.0730745, 0.0184646, -3.33074, 0.169955, 0.0166704, 0.600575, 0.192848, 0.0395888, -0.0648196, -0.0269042, 0.069233, 0, 0, 0, 24.3512, -0.0648196, -0.0269042, 0.069233, 6.33541, 6.18057, 5.70223, 6.13299, 0.446031, 0.438575, 0.415009, 0.436269, 0.483072, 0.265923, 0.0211242, 
[2024-07-23 13:58:22.913885] [0x0000007f8defc9a0] [LogDataTag] [0x00003de4] [4934] , 13.9116, 1612, 0, 0, 8.66297, 8.56007, -0.455381, -0.447821, -0.721179, -0.680212, -0.771627, -0.786097, -0.3, -0.3, -0.3, -0.3, -8.82264e-05, 3.20354e-05, 0, 0, 0, 0, 0.0059849, -0.0349626, -0.00457032, -0.9458, 0.029268, -0.0669273, 0.0254759, 0, 0, -1, 0, 0, 3.00008e-05, 0, 0, 0.00739282, 0, 0, -0.999992, 0, 0, -0.000352856, 0, 0, 0.0117091, -0.0349626, -0.00457032, 0.0542018, 0.029268, -0.0669273, 0.0254459, -0.0489638, -0.0491033, 0.147488, 0, 0, -9.85305e-06, 0, 0, -7.23988e-05, 0, 0, -167.734, 0.889845, 1.59445, -24.2883, 0, 0, 0, 0.733728, 1.95525, -24.2672, 0.0803618, -0.0302262, 0, -0.249316, -0.250943, 0, -0.0121158, -0.0010069, -0.0808392, -0.0121158, -0.0010069, -0.0808392, 0.0404226, 1.5622, -0.0404226, 0.600538, 0.193314, 0.0372494, -0.0924776, 0.0292193, -0.0808392, -0.242615, 0.199003, 0.0475278, 0.849853, 0.444257, 0.0372494, -0.240142, -0.254265, -0.00184413, 0.324337, 0.18289, 0.0204754, -0.00809632, 0.00528348, 0.077463, 0.0841952, -0.071375, 0.0186313, -4.16086, -2.08737, 0.081985, 0.600575, 0.192848, 0.0395888, -0.0805841, -0.0529385, 0.0692211, 0, 0, 0, 24.3569, -0.0805841, -0.0529385, 0.0692211, 6.30565, 6.21309, 5.60132, 6.23679, 0.444604, 0.440148, 0.409925, 0.441292, 0.51638, 0.264223, 0.0209575, 
