[2025-02-03 14:05:23.182870] [0x0000007fa9c7c010] [MocapTag] [0x000015aa] [2] , Controller time [s], Mocap Position x [m], Mocap Position y [m], Mocap Position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-02-03 14:05:26.186339] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1005] , 3.17604, 0.0147321, -0.184065, -0.145026, -0.999987, -0.000179563, 0.00264226, 0.00430748, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.188923] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1006] , 3.18603, 0.0147321, -0.184065, -0.145026, -0.999987, -0.000179563, 0.00264226, 0.00430748, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.192028] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1007] , 3.18603, 0.0147321, -0.184065, -0.145026, -0.999987, -0.000179563, 0.00264226, 0.00430748, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.194536] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1008] , 3.18603, 0.0147284, -0.184058, -0.145028, -0.999987, -0.000177397, 0.00262494, 0.00430932, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.197464] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1009] , 3.19612, 0.0147284, -0.184058, -0.145028, -0.999987, -0.000177397, 0.00262494, 0.00430932, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.200065] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1010] , 3.19612, 0.0147284, -0.184058, -0.145028, -0.999987, -0.000177397, 0.00262494, 0.00430932, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.202687] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1011] , 3.19612, 0.0147271, -0.184049, -0.145024, -0.999987, -0.000193469, 0.00258451, 0.00431072, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.208239] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1012] , 3.20603, 0.0147271, -0.184049, -0.145024, -0.999987, -0.000193469, 0.00258451, 0.00431072, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.210308] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1013] , 3.20603, 0.0147271, -0.184049, -0.145024, -0.999987, -0.000193469, 0.00258451, 0.00431072, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.213011] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1014] , 3.20603, 0.0147353, -0.184054, -0.145029, -0.999987, -0.000179676, 0.00260138, 0.00430731, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.215807] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1015] , 3.20603, 0.0147353, -0.184054, -0.145029, -0.999987, -0.000179676, 0.00260138, 0.00430731, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.219972] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1016] , 3.21604, 0.0147353, -0.184054, -0.145029, -0.999987, -0.000179676, 0.00260138, 0.00430731, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.223057] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1017] , 3.21604, 0.0147353, -0.184054, -0.145029, -0.999987, -0.000179676, 0.00260138, 0.00430731, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.226944] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1018] , 3.22603, 0.0147451, -0.184053, -0.145031, -0.999987, -0.000191729, 0.00260103, 0.00431036, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.228455] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1019] , 3.22603, 0.0147451, -0.184053, -0.145031, -0.999987, -0.000191729, 0.00260103, 0.00431036, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.231116] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1020] , 3.22603, 0.0147451, -0.184053, -0.145031, -0.999987, -0.000191729, 0.00260103, 0.00431036, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.233977] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1021] , 3.22603, 0.0147378, -0.184059, -0.145028, -0.999987, -0.000176714, 0.00261237, 0.00433063, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.236985] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1022] , 3.23602, 0.0147378, -0.184059, -0.145028, -0.999987, -0.000176714, 0.00261237, 0.00433063, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.242245] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1023] , 3.23602, 0.0147378, -0.184059, -0.145028, -0.999987, -0.000176714, 0.00261237, 0.00433063, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.244212] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1024] , 3.23602, 0.0147307, -0.184055, -0.14503, -0.999987, -0.000177244, 0.00259872, 0.00431071, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.247197] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1025] , 3.24603, 0.0147307, -0.184055, -0.14503, -0.999987, -0.000177244, 0.00259872, 0.00431071, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.249546] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1026] , 3.24603, 0.0147307, -0.184055, -0.14503, -0.999987, -0.000177244, 0.00259872, 0.00431071, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.252355] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1027] , 3.24603, 0.0147351, -0.184063, -0.145039, -0.999987, -0.000170062, 0.00258961, 0.00431157, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.255809] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1028] , 3.24603, 0.0147351, -0.184063, -0.145039, -0.999987, -0.000170062, 0.00258961, 0.00431157, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.258558] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1029] , 3.25606, 0.0147351, -0.184063, -0.145039, -0.999987, -0.000170062, 0.00258961, 0.00431157, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.261328] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1030] , 3.25606, 0.0147351, -0.184063, -0.145039, -0.999987, -0.000170062, 0.00258961, 0.00431157, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.263590] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1031] , 3.25606, 0.0147303, -0.184063, -0.145034, -0.999987, -0.000175978, 0.00256342, 0.00430128, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.266452] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1032] , 3.26603, 0.0147303, -0.184063, -0.145034, -0.999987, -0.000175978, 0.00256342, 0.00430128, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.270828] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1033] , 3.26603, 0.0147303, -0.184063, -0.145034, -0.999987, -0.000175978, 0.00256342, 0.00430128, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.277880] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1034] , 3.27601, 0.0147279, -0.184064, -0.145025, -0.999987, -0.000171827, 0.00261026, 0.00431206, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.278523] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1035] , 3.27601, 0.0147279, -0.184064, -0.145025, -0.999987, -0.000171827, 0.00261026, 0.00431206, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.279075] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1036] , 3.27601, 0.0147279, -0.184064, -0.145025, -0.999987, -0.000171827, 0.00261026, 0.00431206, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.281817] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1037] , 3.27601, 0.0147279, -0.184064, -0.145025, -0.999987, -0.000171827, 0.00261026, 0.00431206, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.284320] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1038] , 3.27601, 0.0147292, -0.184067, -0.145028, -0.999987, -0.000168397, 0.00261797, 0.00432645, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.287841] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1039] , 3.28602, 0.0147292, -0.184067, -0.145028, -0.999987, -0.000168397, 0.00261797, 0.00432645, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.290555] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1040] , 3.28602, 0.0147292, -0.184067, -0.145028, -0.999987, -0.000168397, 0.00261797, 0.00432645, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.293222] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1041] , 3.28602, 0.0147296, -0.184065, -0.145034, -0.999987, -0.000167957, 0.0026126, 0.00431602, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.295927] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1042] , 3.28602, 0.0147296, -0.184065, -0.145034, -0.999987, -0.000167957, 0.0026126, 0.00431602, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.298466] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1043] , 3.29603, 0.0147296, -0.184065, -0.145034, -0.999987, -0.000167957, 0.0026126, 0.00431602, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.304368] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1044] , 3.29603, 0.0147296, -0.184065, -0.145034, -0.999987, -0.000167957, 0.0026126, 0.00431602, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.305725] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1045] , 3.29603, 0.0147275, -0.184058, -0.14504, -0.999987, -0.000180639, 0.00259179, 0.00429487, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.308586] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1046] , 3.30604, 0.0147275, -0.184058, -0.14504, -0.999987, -0.000180639, 0.00259179, 0.00429487, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.312978] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1047] , 3.30604, 0.0147275, -0.184058, -0.14504, -0.999987, -0.000180639, 0.00259179, 0.00429487, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.313925] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1048] , 3.30604, 0.0147311, -0.184061, -0.145043, -0.999987, -0.000173985, 0.00260468, 0.00430482, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.318571] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1049] , 3.31603, 0.0147311, -0.184061, -0.145043, -0.999987, -0.000173985, 0.00260468, 0.00430482, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.321481] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1050] , 3.31603, 0.0147311, -0.184061, -0.145043, -0.999987, -0.000173985, 0.00260468, 0.00430482, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.324093] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1051] , 3.31603, 0.0147434, -0.184052, -0.145038, -0.999987, -0.000182211, 0.0026331, 0.00431757, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.326848] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1052] , 3.32603, 0.0147434, -0.184052, -0.145038, -0.999987, -0.000182211, 0.0026331, 0.00431757, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.330038] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1053] , 3.32603, 0.0147434, -0.184052, -0.145038, -0.999987, -0.000182211, 0.0026331, 0.00431757, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.332049] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1054] , 3.32603, 0.0147434, -0.184052, -0.145038, -0.999987, -0.000182211, 0.0026331, 0.00431757, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.336623] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1055] , 3.33601, 0.0147347, -0.18406, -0.145044, -0.999987, -0.000178711, 0.00259851, 0.00431068, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.338463] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1056] , 3.33601, 0.0147347, -0.18406, -0.145044, -0.999987, -0.000178711, 0.00259851, 0.00431068, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.341389] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1057] , 3.33601, 0.0147347, -0.18406, -0.145044, -0.999987, -0.000178711, 0.00259851, 0.00431068, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.343614] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1058] , 3.33601, 0.0147474, -0.184048, -0.145042, -0.999988, -0.000193132, 0.00256693, 0.00428216, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.348154] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1059] , 3.34601, 0.0147474, -0.184048, -0.145042, -0.999988, -0.000193132, 0.00256693, 0.00428216, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.352283] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1060] , 3.34601, 0.0147474, -0.184048, -0.145042, -0.999988, -0.000193132, 0.00256693, 0.00428216, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.353469] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1061] , 3.34601, 0.0147461, -0.184056, -0.14503, -0.999987, -0.000181402, 0.00261721, 0.00432403, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.356351] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1062] , 3.35603, 0.0147461, -0.184056, -0.14503, -0.999987, -0.000181402, 0.00261721, 0.00432403, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.358857] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1063] , 3.35603, 0.0147461, -0.184056, -0.14503, -0.999987, -0.000181402, 0.00261721, 0.00432403, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.361650] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1064] , 3.35603, 0.0147461, -0.184056, -0.14503, -0.999987, -0.000181402, 0.00261721, 0.00432403, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.364188] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1065] , 3.35603, 0.0147407, -0.184055, -0.14503, -0.999987, -0.000185498, 0.00262915, 0.00431055, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.369852] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1066] , 3.36603, 0.0147407, -0.184055, -0.14503, -0.999987, -0.000185498, 0.00262915, 0.00431055, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.371580] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1067] , 3.36603, 0.0147407, -0.184055, -0.14503, -0.999987, -0.000185498, 0.00262915, 0.00431055, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.375005] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1068] , 3.36603, 0.0147436, -0.184056, -0.145022, -0.999987, -0.000190102, 0.00261047, 0.00430988, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.376934] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1069] , 3.37603, 0.0147436, -0.184056, -0.145022, -0.999987, -0.000190102, 0.00261047, 0.00430988, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.379661] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1070] , 3.37603, 0.0147436, -0.184056, -0.145022, -0.999987, -0.000190102, 0.00261047, 0.00430988, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.383622] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1071] , 3.37603, 0.0147436, -0.184056, -0.145022, -0.999987, -0.000190102, 0.00261047, 0.00430988, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.385939] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1072] , 3.37603, 0.0147335, -0.18406, -0.145026, -0.999987, -0.000181269, 0.00260559, 0.00431593, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.388812] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1073] , 3.38604, 0.0147335, -0.18406, -0.145026, -0.999987, -0.000181269, 0.00260559, 0.00431593, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.391652] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1074] , 3.38604, 0.0147335, -0.18406, -0.145026, -0.999987, -0.000181269, 0.00260559, 0.00431593, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.395608] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1075] , 3.38604, 0.0147304, -0.184056, -0.145021, -0.999987, -0.0001799, 0.00257871, 0.00430872, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.399516] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1076] , 3.39603, 0.0147304, -0.184056, -0.145021, -0.999987, -0.0001799, 0.00257871, 0.00430872, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.403327] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1077] , 3.39603, 0.0147304, -0.184056, -0.145021, -0.999987, -0.0001799, 0.00257871, 0.00430872, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.404095] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1078] , 3.39603, 0.0147187, -0.184062, -0.145019, -0.999987, -0.000181, 0.00262655, 0.00430969, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.408066] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1079] , 3.40603, 0.0147187, -0.184062, -0.145019, -0.999987, -0.000181, 0.00262655, 0.00430969, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.410037] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1080] , 3.40603, 0.0147187, -0.184062, -0.145019, -0.999987, -0.000181, 0.00262655, 0.00430969, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.412187] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1081] , 3.40603, 0.0147264, -0.184066, -0.145029, -0.999987, -0.00017377, 0.00257235, 0.0042931, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.416272] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1082] , 3.40603, 0.0147264, -0.184066, -0.145029, -0.999987, -0.00017377, 0.00257235, 0.0042931, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.418806] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1083] , 3.41603, 0.0147264, -0.184066, -0.145029, -0.999987, -0.00017377, 0.00257235, 0.0042931, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.421560] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1084] , 3.41603, 0.0147264, -0.184066, -0.145029, -0.999987, -0.00017377, 0.00257235, 0.0042931, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.424145] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1085] , 3.41603, 0.0147179, -0.184062, -0.145031, -0.999987, -0.000174529, 0.00255948, 0.00430691, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.426947] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1086] , 3.42602, 0.0147179, -0.184062, -0.145031, -0.999987, -0.000174529, 0.00255948, 0.00430691, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.432999] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1087] , 3.42602, 0.0147179, -0.184062, -0.145031, -0.999987, -0.000174529, 0.00255948, 0.00430691, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.436118] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1088] , 3.42602, 0.0147256, -0.184065, -0.145037, -0.999987, -0.000181275, 0.00259725, 0.00430723, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.438948] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1089] , 3.43603, 0.0147256, -0.184065, -0.145037, -0.999987, -0.000181275, 0.00259725, 0.00430723, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.441578] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1090] , 3.43603, 0.0147256, -0.184065, -0.145037, -0.999987, -0.000181275, 0.00259725, 0.00430723, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.444252] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1091] , 3.43603, 0.0147244, -0.184065, -0.145038, -0.999987, -0.00017452, 0.00258158, 0.00430829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.447332] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1092] , 3.44602, 0.0147244, -0.184065, -0.145038, -0.999987, -0.00017452, 0.00258158, 0.00430829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.450249] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1093] , 3.44602, 0.0147244, -0.184065, -0.145038, -0.999987, -0.00017452, 0.00258158, 0.00430829, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.453041] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1094] , 3.44602, 0.0147398, -0.184071, -0.145046, -0.999987, -0.000163438, 0.00257299, 0.00431783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.455803] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1095] , 3.44602, 0.0147398, -0.184071, -0.145046, -0.999987, -0.000163438, 0.00257299, 0.00431783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.458534] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1096] , 3.45602, 0.0147398, -0.184071, -0.145046, -0.999987, -0.000163438, 0.00257299, 0.00431783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.462987] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1097] , 3.45602, 0.0147398, -0.184071, -0.145046, -0.999987, -0.000163438, 0.00257299, 0.00431783, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.465801] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1098] , 3.45602, 0.0147303, -0.184061, -0.145039, -0.999987, -0.000183318, 0.00261001, 0.0043201, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.469396] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1099] , 3.46602, 0.0147303, -0.184061, -0.145039, -0.999987, -0.000183318, 0.00261001, 0.0043201, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.472982] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1100] , 3.46602, 0.0147303, -0.184061, -0.145039, -0.999987, -0.000183318, 0.00261001, 0.0043201, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.474070] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1101] , 3.46602, 0.0147406, -0.184062, -0.14504, -0.999987, -0.00018763, 0.00262175, 0.00430529, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.481132] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1102] , 3.47601, 0.0147406, -0.184062, -0.14504, -0.999987, -0.00018763, 0.00262175, 0.00430529, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.482182] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1103] , 3.47601, 0.0147406, -0.184062, -0.14504, -0.999987, -0.00018763, 0.00262175, 0.00430529, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.484050] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1104] , 3.47601, 0.0147372, -0.184058, -0.145036, -0.999987, -0.000177293, 0.0026305, 0.00431062, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.487071] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1105] , 3.48601, 0.0147372, -0.184058, -0.145036, -0.999987, -0.000177293, 0.0026305, 0.00431062, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.489591] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1106] , 3.48601, 0.0147372, -0.184058, -0.145036, -0.999987, -0.000177293, 0.0026305, 0.00431062, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.492187] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1107] , 3.48601, 0.0147513, -0.184059, -0.145038, -0.999987, -0.000189055, 0.00261096, 0.00432343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.496856] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1108] , 3.496, 0.0147513, -0.184059, -0.145038, -0.999987, -0.000189055, 0.00261096, 0.00432343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.499477] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1109] , 3.496, 0.0147513, -0.184059, -0.145038, -0.999987, -0.000189055, 0.00261096, 0.00432343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.502469] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1110] , 3.496, 0.0147513, -0.184059, -0.145038, -0.999987, -0.000189055, 0.00261096, 0.00432343, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.504659] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1111] , 3.496, 0.0147413, -0.184053, -0.145025, -0.999987, -0.000182643, 0.00263312, 0.00431689, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.507443] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1112] , 3.50601, 0.0147413, -0.184053, -0.145025, -0.999987, -0.000182643, 0.00263312, 0.00431689, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.510979] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1113] , 3.50601, 0.0147413, -0.184053, -0.145025, -0.999987, -0.000182643, 0.00263312, 0.00431689, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.513551] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1114] , 3.50601, 0.0147468, -0.184052, -0.145033, -0.999987, -0.000180232, 0.00262825, 0.00433646, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.517373] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1115] , 3.51602, 0.0147468, -0.184052, -0.145033, -0.999987, -0.000180232, 0.00262825, 0.00433646, 0, 0, 0, 0, 0, 0, 
[2025-02-03 14:05:26.519215] [0x0000007fa52559a0] [MocapTag] [0x000015aa] [1116] , 3.51602, 0.0147468, -0.184052, -0.145033, -0.999987, -0.000180232, 0.00262825, 0.00433646, 0, 0, 0, 0, 0, 0, 
